,VIX,DXY,VIX_ret,DXY_ret,rolling_corr,rolling_corr_mean,rolling_corr_std,corr_z_score
2020-04-01,74.53333333333333,99.673,-0.012367491166077826,0.006310071884338964,-0.039791311700077235,-0.06965860002938963,0.13271938314420878,0.22504089170501587
2020-04-02,75.2,100.18,0.008944543828264928,0.005086633290861231,-0.03975386657855044,-0.06994827984159292,0.13257347063477393,0.2277560745635523
2020-04-03,73.73333333333332,100.576,-0.019503546099290947,0.003952884807346679,-0.04776256224919505,-0.07034071623591137,0.1323598275248769,0.17058162139469984
2020-04-06,74.0,100.685,0.003616636528029016,0.0010837575564748292,-0.04791785973854055,-0.07066600709034837,0.13220287549178725,0.17206998915255053
2020-04-07,72.00000000000001,99.9,-0.027027027027026862,-0.007796593335650748,-0.042622089993522586,-0.07088924198495052,0.13210742392512415,0.21397095750992154
2020-04-08,71.06666666666666,100.119,-0.012962962962963176,0.002192192192192133,-0.040931203570656265,-0.07107457419162276,0.13203218609241338,0.22830320025049214
2020-04-09,70.26666666666668,99.517,-0.011257035647279312,-0.006012844714789467,-0.03746206022677857,-0.07122792472502364,0.13197035557015233,0.2558594644408299
2020-04-10,69.46666666666667,99.482,-0.01138519924098691,-0.00035169870474383025,-0.03150605760942602,-0.07141662878306904,0.13187903033370027,0.3026301533508038
2020-04-13,69.46666666666667,99.348,0.0,-0.0013469773426348919,-0.03223990353563502,-0.07162903404657298,0.1317721891313725,0.2989183891577326
2020-04-14,68.8,98.887,-0.009596928982725572,-0.004640254459073123,-0.02836817852560408,-0.07172968882361822,0.13172924070278155,0.3291714889319826
2020-04-15,66.66666666666667,99.461,-0.03100775193798444,0.005804605256504836,-0.060165680221435425,-0.07204465656905279,0.1316057767543016,0.09026181555688507
2020-04-16,68.4,100.025,0.026000000000000023,0.005670564341802464,-0.05937306447356938,-0.0723859899423664,0.13146026569399177,0.09898751839653222
2020-04-17,68.66666666666667,99.782,0.0038986354775827348,-0.00242939265183717,-0.0786161522408932,-0.07283757447029672,0.1312846193515624,-0.04401564935129404
2020-04-20,66.93333333333332,99.955,-0.025242718446602197,0.0017337796396144078,-0.08514935863518416,-0.07332711610769428,0.13109874254879836,-0.09017815348678372
2020-04-21,68.4,100.258,0.021912350597609764,0.003031364113851298,-0.0903551716505847,-0.07389913728499188,0.1308561241611723,-0.12575670012451476
2020-04-22,70.8,100.388,0.0350877192982455,0.0012966546310519966,-0.09247857860494006,-0.07441602342034893,0.13067036783483552,-0.13822992529891553
2020-04-23,68.13333333333334,100.433,-0.03766478342749513,0.000448260748296736,-0.09232204314836254,-0.07493002366229634,0.13048416689757525,-0.13328835137306905
2020-04-24,67.73333333333332,100.38,-0.005870841487280121,-0.0005277149940757786,-0.09033482114651818,-0.07553909584458342,0.13019496448706597,-0.11364283834037701
2020-04-27,67.46666666666667,100.041,-0.003937007874015519,-0.0033771667662880756,-0.09902870404294818,-0.0761831107233426,0.12990671081490454,-0.17586153306703875
2020-04-28,63.33333333333333,99.865,-0.06126482213438744,-0.0017592786957347784,-0.09493820240902441,-0.07682251767961355,0.12959932254892786,-0.13978224865003913
2020-04-29,63.6,99.565,0.004210526315789664,-0.003004055474891021,-0.08370511424461134,-0.07742147449379701,0.12927929778995573,-0.048605150694920767
2020-04-30,61.466666666666676,99.016,-0.03354297693920327,-0.0055139858383969065,-0.07237711242782184,-0.07797107102710499,0.1289606346879906,0.04337725704295159
2020-05-01,60.4,99.079,-0.017353579175705125,0.0006362608063341657,-0.07016012275639955,-0.07849614427404474,0.1286568284087519,0.06479268625494992
2020-05-04,62.4,99.484,0.0331125827814569,0.0040876472309974154,-0.07343350980558357,-0.0790338604505895,0.1283497945215028,0.043633499109869515
2020-05-05,62.8,99.709,0.0064102564102563875,0.0022616702183266835,-0.07378112133764964,-0.07953983864098783,0.12807538192576445,0.0449634989702868
2020-05-06,60.66666666666667,100.091,-0.03397027600849245,0.003831148642549742,-0.07135223653289956,-0.07999760451359887,0.12783798463123835,0.06762753657011847
2020-05-07,59.2,99.889,-0.0241758241758242,-0.0020181634712411745,-0.07299091124048963,-0.0804258824513287,0.12763202627847067,0.0582531785134968
2020-05-08,57.86666666666666,99.734,-0.022522522522522737,-0.0015517224118771766,-0.08394426007516197,-0.0808769810201037,0.12744188082364385,-0.024068061733197584
2020-05-11,54.93333333333334,100.236,-0.05069124423963112,0.005033388814245976,-0.09225929590979125,-0.0813511696710892,0.1272601893503299,-0.0857151501533089
2020-05-12,52.4,99.933,-0.04611650485436902,-0.0030228660361546478,-0.07524984813214064,-0.08178386187912827,0.12705234649689992,0.05142772980699778
2020-05-13,54.0,100.242,0.03053435114503822,0.0030920716880309396,-0.08690484381148564,-0.08230275072206666,0.1268039582524064,-0.03629297659824147
2020-05-14,56.93333333333334,100.466,0.05432098765432114,0.002234592286666226,-0.07918496318194358,-0.0827632319226662,0.1265800159121537,0.02826882833705701
2020-05-15,57.06666666666668,100.402,0.0023419203747074846,-0.0006370314335196747,-0.04146625238199927,-0.08308584386486151,0.1263697420774809,0.32934775998311433
2020-05-18,55.333333333333336,99.665,-0.030373831775701077,-0.007340491225274359,-0.03599616155419264,-0.08329887282836361,0.1262443726528617,0.37469164193354415
2020-05-19,51.866666666666674,99.371,-0.06265060240963849,-0.002949882105051982,0.044910460861621204,-0.08341413971663587,0.12611341095914896,1.0175333424279862
2020-05-20,50.266666666666666,99.124,-0.03084832904884338,-0.0024856346418975495,0.048521161326846175,-0.0836863583990866,0.12575234782506844,1.0513324165513316
2020-05-21,51.199999999999996,99.37,0.018567639257294433,0.0024817400427747938,0.060596848270774765,-0.08384899337309953,0.12553810764597342,1.1506135017681012
2020-05-22,52.26666666666667,99.863,0.02083333333333348,0.0049612559122471644,0.08519296751377475,-0.0838896392204428,0.12548147422344713,1.3474706746999887
2020-05-25,55.06666666666666,99.863,0.05357142857142838,0.0,0.10892294945322117,-0.08395326785344456,0.1253791746535732,1.5383433320532622
2020-05-26,54.26666666666667,98.908,-0.014527845036319431,-0.00956310144898509,0.11607523184633772,-0.08393511624511586,0.12540791185165012,1.594878226886144
2020-05-27,49.33333333333333,99.062,-0.09090909090909105,0.001557002466938906,0.11809078261172798,-0.08387326074224201,0.12550404333898418,1.6092234001455135
2020-05-28,47.333333333333336,98.383,-0.04054054054054035,-0.006854293270880829,0.12115153490975923,-0.08379498077502363,0.12562617142929963,1.631399837733043
2020-05-29,47.6,98.344,0.005633802816901401,-0.0003964099488732442,0.12250338203337482,-0.08386014448966231,0.12551439319584365,1.644142327175516
2020-06-01,51.866666666666674,97.83,0.08963585434173682,-0.005226551696087212,0.29360539252425405,-0.08291351004783679,0.12745090443942442,2.954226996098289
2020-06-02,50.400000000000006,97.673,-0.028277634961439646,-0.0016048246959010637,0.15152905966958696,-0.08242194947001151,0.12811619865672452,1.8260845356991002
2020-06-03,41.6,97.276,-0.17460317460317465,-0.004064582842750908,0.19244312349175519,-0.08180118898517112,0.12906777419341783,2.1248085681399482
2020-06-04,37.333333333333336,96.677,-0.10256410256410253,-0.006157736749043852,0.2267255605120449,-0.08106808496739862,0.13029252687516202,2.3623277010687787
2020-06-05,37.2,96.937,-0.0035714285714285587,0.002689367688281541,0.21791333329298382,-0.08034364889442637,0.13144485128919353,2.2690655378445452
2020-06-08,35.6,96.618,-0.043010752688172116,-0.0032907971156524995,0.22494691751198542,-0.07976137344109088,0.1324710221895873,2.300188266962942
2020-06-09,40.66666666666667,96.324,0.14232209737827728,-0.0030429112587716522,0.16233159310197692,-0.07945052692564403,0.13294786647557014,1.8186235434778464
2020-06-10,48.666666666666664,95.959,0.1967213114754096,-0.0037892944645155913,0.10834626015941458,-0.07932076982979082,0.13311569626123546,1.409803916894328
2020-06-11,50.0,96.733,0.027397260273972712,0.008065944830604854,0.12871959246347084,-0.07918023511391906,0.13331721074875566,1.5594372730253836
2020-06-12,59.866666666666674,97.319,0.19733333333333358,0.006057911984534758,0.19804472375788654,-0.07874819469813903,0.13403941570762787,2.065011377397954
2020-06-15,57.6,96.706,-0.0378619153674834,-0.006298872779210596,0.20680401696543566,-0.07831549468459961,0.13478541705204727,2.1153587523488286
2020-06-16,56.0,96.958,-0.02777777777777779,0.002605836245941351,0.20265570693192347,-0.07791949448800266,0.135464725924853,2.0712048801218628
2020-06-17,51.733333333333334,97.158,-0.07619047619047614,0.00206274881907631,0.1865712973937245,-0.07754205697352665,0.13606968498340805,1.941015402508328
2020-06-18,51.06666666666667,97.421,-0.012886597938144284,0.0027069309784064632,0.19353422812154644,-0.07718133620790815,0.13666840390332508,1.980820413480136
2020-06-19,53.06666666666668,97.623,0.039164490861618884,0.002073474918138807,0.20949334359087235,-0.07677478048555339,0.13736919382296822,2.083932475030377
2020-06-22,52.4,97.039,-0.01256281407035198,-0.005982196818372754,0.20590997941951308,-0.07640483919069727,0.13800550557010693,2.045677941933948
2020-06-23,48.266666666666666,96.646,-0.07888040712468192,-0.0040499180741763174,0.21982126896377088,-0.07593345925233659,0.13881448756680956,2.1305753700510883
2020-06-24,45.333333333333336,97.148,-0.06077348066298338,0.005194213935393099,0.20160683710230665,-0.07556116203566587,0.13943361651690303,1.98781331261226
2020-06-25,47.2,97.429,0.04117647058823537,0.00289249392679225,0.20773925289452025,-0.07515561301310027,0.14010944511517648,2.0190991811798824
2020-06-26,44.53333333333334,97.433,-0.05649717514124286,4.1055537878920134e-05,0.21091065981553575,-0.07471461727351358,0.1408352621598717,2.0280807001645416
2020-06-29,44.8,97.536,0.0059880239520955225,0.0010571366990650422,0.21113448451283476,-0.07444849297485256,0.14131288196475708,2.0209267089953675
2020-06-30,41.86666666666667,97.391,-0.06547619047619035,-0.0014866305774278166,0.20943145901198273,-0.07422242826099355,0.14172230348102272,2.001476692840791
2020-07-01,36.93333333333333,97.196,-0.11783439490445868,-0.002002238399852252,0.21709690200239928,-0.07396394501161242,0.14219508593183516,2.046912135582091
2020-07-02,35.2,97.317,-0.04693140794223816,0.0012449071978271053,0.2147287847715464,-0.07369549105503208,0.14267710287115282,2.021517608799818
2020-07-03,32.13333333333334,97.172,-0.08712121212121204,-0.001489976057626019,0.21783381679814984,-0.0734054019066642,0.1431963453289357,2.0338453333834026
2020-07-06,31.06666666666667,96.725,-0.03319502074688807,-0.004600090561067027,0.22267603756024892,-0.07271335836561209,0.14420463900855535,2.0484042535437172
2020-07-07,28.8,96.881,-0.07296137339055797,0.00161281985009043,0.21503629560213947,-0.07223266228351963,0.14496215723314357,1.981682415388194
2020-07-08,34.0,96.428,0.18055555555555558,-0.004675839431880324,0.15857852457112573,-0.07198738520334055,0.14530114308067155,1.5868141494692545
2020-07-09,30.8,96.7,-0.09411764705882353,0.0028207574563405835,0.12664897892117924,-0.07173737456169306,0.1455893658461756,1.3626431596142816
2020-07-10,33.733333333333334,96.652,0.09523809523809534,-0.0004963805584281555,0.1265479744200431,-0.0714571333344515,0.1459037118260153,1.3570943828393363
2020-07-13,32.0,96.464,-0.0513833992094862,-0.0019451227082729616,0.1324816606333718,-0.07113648305069933,0.14626374811327142,1.392129945462512
2020-07-14,36.266666666666666,96.259,0.1333333333333333,-0.0021251451318626824,0.10894457729114046,-0.07084240751865153,0.14655188206089423,1.2267804567333236
2020-07-15,36.13333333333334,96.081,-0.003676470588235059,-0.001849177739224328,0.1036919977618181,-0.07056564522135736,0.14681618363162902,1.186910316511147
2020-07-16,32.66666666666667,96.346,-0.09594095940959413,0.0027580895286269946,0.08543768800823841,-0.07029101156854747,0.14704374344010182,1.0590637583993627
2020-07-17,33.33333333333333,95.942,0.020408163265305923,-0.00419322026861535,0.07833995457614051,-0.0702043361798931,0.14712519214213607,1.009645517489123
2020-07-20,30.26666666666667,95.832,-0.09199999999999975,-0.0011465260261407373,0.08089831712244305,-0.06996993039041875,0.14731933451343227,1.024089933688276
2020-07-21,29.2,95.117,-0.03524229074889873,-0.007460973370064128,0.08592295040299947,-0.06964022766641739,0.14757567831923507,1.0541247707017363
2020-07-22,28.26666666666667,94.988,-0.031963470319634646,-0.0013562244393746647,0.08877318021442847,-0.06918701696626843,0.14788701424474607,1.0681140463034853
2020-07-23,30.93333333333333,94.692,0.09433962264150919,-0.003116183096812275,0.06706938591400444,-0.06877924095086467,0.14812123117364434,0.9171448670016257
2020-07-24,33.2,94.435,0.07327586206896575,-0.0027140624339964114,0.057879372816250114,-0.06842210557132412,0.1483183416917658,0.8515567053065706
2020-07-27,43.733333333333334,93.668,0.31726907630522083,-0.008121988669455127,-0.07717333037876191,-0.06861661378577784,0.14829746598991622,-0.05769968175697555
2020-07-28,45.06666666666667,93.696,0.030487804878048808,0.00029892812913678846,-0.07674107750526579,-0.06884546269886266,0.1482651979477681,-0.05325332522865316
2020-07-29,44.53333333333333,93.453,-0.01183431952662728,-0.0025934938524589946,-0.06889908370174443,-0.0690482806238489,0.14823003107960678,0.0010065229091421716
2020-07-30,42.4,93.021,-0.04790419161676651,-0.00462264453789607,-0.06115736559902054,-0.06923806994041648,0.14818901981875107,0.054529710441970615
2020-07-31,40.53333333333334,93.349,-0.04402515723270428,0.0035260855075736064,-0.07054840826130274,-0.06944667009498905,0.14815357416354108,-0.007436460257769571
2020-08-03,43.2,93.542,0.0657894736842104,0.0020675100965195092,-0.045129617489712,-0.06956452362296468,0.14812224332991974,0.16496446167661433
2020-08-04,39.86666666666666,93.382,-0.07716049382716073,-0.0017104616108272186,-0.047148203396116584,-0.06972195900040495,0.14807706368414,0.15244599698735223
2020-08-05,40.93333333333333,92.868,0.026755852842809347,-0.005504272772054675,-0.06012069947231676,-0.0699132336396891,0.14803322623230195,0.06615092041570012
2020-08-06,41.86666666666667,92.788,0.0228013029315961,-0.0008614377395873563,-0.0702754253720789,-0.07017564356510946,0.14797478225925725,-0.0006743162952902438
2020-08-07,42.666666666666664,93.435,0.019108280254777066,0.006972884424710113,-0.05934791009224781,-0.07037715480437501,0.14792511799349944,0.07455964789300946
2020-08-10,37.6,93.582,-0.11874999999999991,0.0015732862417723315,-0.08391321959235229,-0.07069032863808655,0.14786967247744692,-0.08942260257107482
2020-08-11,33.46666666666666,93.628,-0.10992907801418461,0.0004915475198221664,-0.09687504075986675,-0.07098467186676025,0.14784758811201573,-0.17511526040919137
2020-08-12,28.133333333333333,93.443,-0.15936254980079667,-0.0019759046439099537,-0.089132800244242,-0.07114568833062303,0.14784516022615873,-0.12166182434449722
2020-08-13,25.46666666666667,93.335,-0.09478672985781977,-0.0011557848099911228,-0.0927154915347485,-0.07131594434615722,0.14784519770603438,-0.14474293058297863
2020-08-14,23.06666666666667,93.096,-0.09424083769633507,-0.002560668559489887,-0.09660880501660998,-0.07150529531005563,0.14784692067570257,-0.16979393004483392
2020-08-17,23.06666666666667,92.851,0.0,-0.0026316920168428792,-0.10132813468346599,-0.07165888331815062,0.1478577608636317,-0.20066076472427535
2020-08-18,23.866666666666667,92.271,0.03468208092485536,-0.006246567080591459,-0.11728053059550855,-0.07183571469140333,0.147885677961482,-0.3072969372730041
2020-08-19,27.46666666666667,92.887,0.15083798882681565,0.006675987038180953,-0.041976679949766546,-0.07173565725745833,0.14789736235102027,0.20121371223011866
2020-08-20,27.46666666666667,92.793,0.0,-0.0010119823010754647,-0.052989972274862,-0.07165378265642183,0.147902024600762,0.12619036441143944
2020-08-21,32.666666666666664,93.247,0.18932038834951448,0.004892610433976596,0.0014178383740407264,-0.07138689764212808,0.14797322505689744,0.4920129029300708
2020-08-24,32.93333333333334,93.298,0.008163265306122547,0.0005469344858279879,0.021191957885561614,-0.07105603898734286,0.1480870515216829,0.6229308769740582
2020-08-25,27.6,93.019,-0.16194331983805677,-0.002990417801024603,0.03570681960854843,-0.07072998664197956,0.14823180880440026,0.7180429565625621
2020-08-26,22.533333333333335,93.006,-0.18357487922705307,-0.00013975639385510608,0.004948461688796921,-0.07053928388022469,0.14829838391083153,0.5090260836180838
2020-08-27,22.26666666666667,93.001,-0.011834319526627168,-5.375997247480946e-05,-0.02046905654351429,-0.07044514719007078,0.14832270282147306,0.3369416124159337
2020-08-28,22.0,92.371,-0.011976047904191711,-0.006774120708379572,-0.01799803021761309,-0.07033333281670896,0.14835168977859878,0.35277860789588233
2020-08-31,29.066666666666663,92.144,0.32121212121212106,-0.0024574812441132687,-0.044262252323213985,-0.07013944609361998,0.14835371625727248,0.17442902290044565
2020-09-01,32.53333333333333,92.338,0.11926605504587173,0.002105400243097577,-0.015965909040510373,-0.06978881032773428,0.14837701210491275,0.3627442049390199
2020-09-02,30.4,92.847,-0.06557377049180324,0.005512356776191885,-0.006208285799304796,-0.06941028452490104,0.14841721097154537,0.4258400916704557
2020-09-03,30.8,92.739,0.013157894736842257,-0.0011632039807424333,-0.018971424470002166,-0.06907106970592124,0.14843448455358618,0.33752025606847885
2020-09-04,39.6,92.719,0.2857142857142858,-0.00021565899998932103,-0.07399517407913726,-0.06894253066999005,0.14841606547257954,-0.03404377681795309
2020-09-07,33.333333333333336,92.719,-0.1582491582491582,0.0,-0.08869606638000156,-0.06888490405673026,0.14840552295947693,-0.13349343021877205
2020-09-08,34.666666666666664,93.445,0.039999999999999813,0.007830110333372886,-0.06529710774036332,-0.06871215014741211,0.14838417437010507,0.023014869486896027
2020-09-09,42.26666666666667,93.255,0.21923076923076956,-0.0020332816095028905,-0.06786855818425935,-0.06862071188566748,0.14837753988365493,0.0050691883825402856
2020-09-10,38.93333333333333,93.336,-0.07886435331230301,0.0008685861347916823,-0.07125628672960346,-0.0684354352414882,0.1483448495502826,-0.019015500010056776
2020-09-11,38.133333333333326,93.333,-0.020547945205479534,-3.2141938801744097e-05,-0.07693347410664464,-0.06834319861901397,0.14833226043188039,-0.057912388462357696
2020-09-14,34.666666666666664,93.052,-0.09090909090909083,-0.0030107250383035744,-0.07150270208235426,-0.06823155356518995,0.1483191999572523,-0.02205478803895318
2020-09-15,33.86666666666667,93.05,-0.023076923076922995,-2.1493358552282515e-05,-0.08470705353187438,-0.06819546921120652,0.14831406064312244,-0.11132851631915407
2020-09-16,33.86666666666667,93.214,0.0,0.0017624932831810103,-0.07060475186982228,-0.06807913976915532,0.14830057463627203,-0.017030359503740128
2020-09-17,33.46666666666666,92.97,-0.011811023622047445,-0.002617632544467563,-0.07683355432605897,-0.06799135290137286,0.1482887714812342,-0.05962826002510301
2020-09-18,32.93333333333334,92.926,-0.015936254980079445,-0.0004732709476175101,-0.07511819993702687,-0.06789319414687264,0.148275782398018,-0.0487268094176032
2020-09-21,32.266666666666666,93.656,-0.020242914979757276,0.0078557131480963,-0.07947345547309057,-0.06766214303456361,0.14821192578021067,-0.0796920516102221
2020-09-22,40.93333333333333,93.988,0.26859504132231393,0.003544887674041153,-0.03222191329037382,-0.06719380022202208,0.14813638370898363,0.23607898381231654
2020-09-23,36.666666666666664,94.389,-0.10423452768729635,0.004266502106651915,-0.06068890069639651,-0.06682921713963479,0.14803846554061673,0.041477844429247915
2020-09-24,39.333333333333336,94.354,0.07272727272727275,-0.0003708059201813496,-0.05660409021969272,-0.06649348802199667,0.14796503003911723,0.06683604767754592
2020-09-25,42.0,94.642,0.06779661016949157,0.0030523348241726644,-0.052046058122612274,-0.06615877717816464,0.1479016673794694,0.095419607537916
2020-09-28,37.33333333333333,94.278,-0.11111111111111127,-0.0038460725682042396,-0.042408372414082914,-0.06631100245668302,0.1478572202260172,0.16166021521344792
2020-09-29,35.2,93.891,-0.05714285714285694,-0.004104881308470643,-0.025604536334494152,-0.0663291526135961,0.1478519203493874,0.2754419163637917
2020-09-30,33.33333333333333,93.886,-0.053030303030303205,-5.325324045979407e-05,0.0025409678236913203,-0.06614770326875812,0.14790848480291138,0.46439980224242944
2020-10-01,26.666666666666668,93.711,-0.19999999999999984,-0.0018639626781415952,0.027344765446516043,-0.06607543493710917,0.14794985702180452,0.6314315016192084
2020-10-02,26.133333333333336,93.844,-0.019999999999999907,0.0014192570776108138,0.02558782207674545,-0.06610770825740908,0.14792888662855297,0.6198622353212224
2020-10-05,38.266666666666666,93.513,0.46428571428571397,-0.0035271301308553715,-0.030534979721229684,-0.06634208912277254,0.1478250998909706,0.2422261809932997
2020-10-06,33.2,93.686,-0.1324041811846689,0.001850010159015314,-0.034833124512077776,-0.06664110289547157,0.1476842279932137,0.21537830285340565
2020-10-07,34.533333333333324,93.63,0.040160642570280736,-0.0005977413914567409,-0.03558523919178636,-0.06694324589964604,0.1475418629368491,0.21253633432351018
2020-10-08,30.26666666666667,93.605,-0.1235521235521232,-0.0002670084374665205,-0.024638951962657668,-0.06717216940487301,0.14743080995227342,0.28849612544341496
2020-10-09,24.0,93.057,-0.2070484581497798,-0.005854388120292708,0.018074870227753746,-0.0669351797124623,0.147519977994429,0.5762612704797611
2020-10-12,19.733333333333334,93.065,-0.1777777777777777,8.596881481248708e-05,0.01213010026192846,-0.06688953090192741,0.14754274578224658,0.5355711034446811
2020-10-13,19.866666666666667,93.531,0.006756756756756799,0.005007252995218536,0.004057675223326089,-0.06708324732341295,0.1474168685324695,0.4825833247914217
2020-10-14,22.26666666666667,93.382,0.12080536912751683,-0.0015930547091338454,-0.00272741562515735,-0.06782818131686408,0.14661007347289837,0.444040195530909
2020-10-15,23.73333333333333,93.856,0.06586826347305363,0.005075924696408274,0.017650312404705673,-0.06847650288243097,0.14586456774076406,0.5904574127981815
2020-10-16,25.599999999999998,93.682,0.0786516853932584,-0.0018539038527104479,0.019432539931472398,-0.06909973093185248,0.14514751378743468,0.6099468640777301
2020-10-19,23.866666666666667,93.427,-0.06770833333333326,-0.0027219743387203454,0.12421618504543414,-0.06921100232984184,0.14498780410988707,1.3340928125835771
2020-10-20,27.46666666666667,93.067,0.15083798882681565,-0.0038532758196240247,0.099900446917728,-0.06905280138261727,0.14515104720615135,1.1639822898445145
2020-10-21,27.333333333333332,92.611,-0.004854368932038944,-0.00489969591799444,0.0985128381474397,-0.0687990359074539,0.14538862660857926,1.15079066332566
2020-10-22,32.93333333333333,92.951,0.20487804878048776,0.0036712701514938217,0.1164182669464762,-0.06802966193923153,0.14585484023920048,1.264599300120688
2020-10-23,29.73333333333333,92.768,-0.09716599190283404,-0.001968779249281849,0.12990923119955744,-0.06726397010452781,0.14638661706824407,1.3469346122819748
2020-10-26,25.333333333333332,93.045,-0.14798206278026904,0.002985943428768456,0.10696983939131724,-0.06651864780359652,0.14679473528473072,1.1818440685792067
2020-10-27,32.666666666666664,92.94,0.2894736842105263,-0.00112848621634698,0.08860148089507083,-0.0657250871388687,0.14709150560973733,1.0491874931472809
2020-10-28,39.33333333333333,93.405,0.20408163265306123,0.005003227888960682,0.1248218463387086,-0.06472202820651056,0.14752670688799158,1.2848105847650266
2020-10-29,50.93333333333333,93.955,0.29491525423728815,0.0058883357421979365,0.17136310729042586,-0.0635397280490818,0.14822125162806904,1.5848121153972465
2020-10-30,50.0,94.038,-0.018324607329842868,0.0008834016284391399,0.17471868730686005,-0.06233876229585838,0.14892192376422467,1.5918237127934984
2020-11-02,49.2,94.129,-0.015999999999999903,0.0009676939109721783,0.18171238804827342,-0.06095173769459344,0.14956194882968304,1.6224990891179545
2020-11-03,48.53333333333333,93.553,-0.013550135501355087,-0.006119261864037773,0.18564981411801168,-0.059535571283333255,0.15020185415394674,1.63237256146017
2020-11-04,45.86666666666667,93.407,-0.05494505494505486,-0.0015606127008219728,0.179906713528768,-0.058179395852768476,0.15081598550195094,1.5786530094215816
2020-11-05,30.53333333333333,92.525,-0.3343023255813954,-0.009442547132441748,0.25851899122722183,-0.05650485448454985,0.15198050987017778,2.072791083415012
2020-11-06,26.133333333333336,92.229,-0.14410480349344967,-0.003199135368819328,0.2633435415706334,-0.0548725473170875,0.15319801407318878,2.0771554436449575
2020-11-09,18.533333333333335,92.725,-0.2908163265306123,0.005377918008435456,0.20347270311549437,-0.05354029261948929,0.15398018687032367,1.669130301494116
2020-11-10,12.933333333333332,92.749,-0.3021582733812951,0.0002588298732812966,0.20532959110145876,-0.052282615698845895,0.1547962018521516,1.6642023752388597
2020-11-11,12.933333333333334,93.043,2.220446049250313e-16,0.003169845496986623,0.18227381065642417,-0.05110702674011413,0.15544936071039456,1.5013303131643734
2020-11-12,10.533333333333335,92.963,-0.18556701030927825,-0.0008598175037349831,0.1851339829203629,-0.04994372780558327,0.15611723615182158,1.5057767900613919
2020-11-13,15.066666666666663,92.755,0.43037974683544244,-0.00223744930778913,0.12599996531571525,-0.049007042074170906,0.15646293792693552,1.1185205244682948
2020-11-16,13.6,92.642,-0.09734513274336265,-0.0012182631664061638,0.12848291387965316,-0.048051287411517395,0.15680959297324779,1.1257870002971557
2020-11-17,11.2,92.416,-0.17647058823529416,-0.002439498283715813,0.12701652102735872,-0.04709168845957305,0.15713904234487924,1.1079882306066855
2020-11-18,13.2,92.316,0.1785714285714286,-0.0010820637119113297,0.12209469354073339,-0.04603538454134917,0.15737887600612888,1.068314136870154
2020-11-19,14.0,92.294,0.06060606060606055,-0.00023831188526368674,0.12184467206310734,-0.04496268690519772,0.15759896156062078,1.058429302556935
2020-11-20,14.533333333333335,92.392,0.03809523809523818,0.0010618241705853126,0.12301453067658523,-0.04386331100829083,0.15780127815634235,1.0575189481009215
2020-11-23,11.333333333333334,92.505,-0.22018348623853212,0.0012230496146852232,0.1410018729822543,-0.04270425245497368,0.15808305192694527,1.1620861515383942
2020-11-24,6.000000000000001,92.226,-0.47058823529411764,-0.0030160531863142603,0.16453116309352234,-0.0414139489246118,0.15844330700386233,1.2998031656402746
2020-11-25,4.4,91.994,-0.2666666666666667,-0.002515559603582518,0.1899867568522943,-0.04002468363025466,0.1589325231579209,1.4472270112644068
2020-11-26,3.8666666666666663,91.994,-0.12121212121212133,0.0,0.1900713162613622,-0.03855068598184722,0.1593383069615667,1.434821334573075
2020-11-27,5.2,91.79,0.3448275862068968,-0.0022175359262559535,0.16770220615270587,-0.037113172475083785,0.15955922933490455,1.283632288032022
2020-11-30,5.6,91.869,0.07692307692307687,0.0008606602026364207,0.1712515272523987,-0.03562567438309508,0.15974814751424593,1.295020974293583
2020-12-01,8.4,91.313,0.5000000000000002,-0.006052095919189204,0.07698111882958684,-0.03460913450820433,0.1596459875933976,0.698985643297221
2020-12-02,6.2666666666666675,91.118,-0.25396825396825395,-0.002135511920537181,0.09804128573827312,-0.03360401657220455,0.1596807682797284,0.8244280368181954
2020-12-03,7.2,90.714,0.14893617021276584,-0.004433811102087404,0.08220675949471126,-0.032552948999216104,0.1595673965612525,0.7191927108359821
2020-12-04,11.466666666666665,90.701,0.5925925925925923,-0.00014330753797653362,0.08125027325846079,-0.03131565640620748,0.15923452131386348,0.7069191324586719
2020-12-07,10.933333333333334,90.792,-0.046511627906976605,0.0010032965457933418,0.07421173428336428,-0.030107082538820298,0.15887324308262063,0.656616651099232
2020-12-08,13.73333333333333,90.965,0.25609756097560954,0.0019054542250418471,0.08702186107669332,-0.028779323747136074,0.15844615129046685,0.7308551446701927
2020-12-09,12.666666666666666,91.087,-0.07766990291262121,0.001341175177266063,0.08390362563604593,-0.027433617453275633,0.1579546705563402,0.7048683188485342
2020-12-10,12.533333333333333,90.824,-0.010526315789473606,-0.0028873494571124425,0.0838564176958659,-0.026091511628193422,0.1574549546592021,0.698281801052449
2020-12-11,13.73333333333333,90.976,0.09574468085106358,0.0016735664582048226,0.08773989182207617,-0.024742816904271495,0.15696591637131543,0.7166059443138013
2020-12-14,19.6,90.711,0.42718446601941795,-0.0029128561378825024,0.07072569781159732,-0.023462940957371684,0.15642110544926474,0.6021478910946524
2020-12-15,20.53333333333333,90.473,0.04761904761904745,-0.0026237170795162523,0.0445880737324575,-0.022159070123219854,0.15560814585130184,0.4289437644187375
2020-12-16,17.066666666666666,90.45,-0.16883116883116878,-0.00025421949089776685,0.05767281182909524,-0.020785308761128874,0.1547731883774299,0.5069232042884336
