,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,INR,IDR,ZAR,CNH,KRW
2019-10-15,1.1021,108.36,1.2644,0.9993,0.6765,1.3227,0.6283,9.8163,71.3425,14167.0,14.7955,7.0819,1186.09
2019-10-16,1.1035,108.65,1.2706,0.9973,0.6733,1.322,0.6273,9.8091,71.5815,14183.0,15.0066,7.108,1190.16
2019-10-17,1.1078,108.84,1.2782,0.993,0.6791,1.3194,0.6306,9.8011,71.2925,14152.0,14.8555,7.0893,1181.86
2019-10-18,1.1124,108.65,1.2871,0.9879,0.6834,1.3136,0.637,9.6926,71.09,14143.0,14.7878,7.0816,1180.9
2019-10-21,1.1164,108.56,1.295,0.985,0.6869,1.3126,0.6393,9.6492,70.8395,14083.0,14.7945,7.0699,1171.97
2019-10-22,1.1145,108.55,1.2943,0.9877,0.6868,1.3089,0.6427,9.6318,70.88,14024.0,14.7254,7.0756,1171.41
2019-10-23,1.1125,108.37,1.286,0.9899,0.6842,1.3093,0.6399,9.6467,70.9025,14020.0,14.6441,7.0757,1171.57
2019-10-24,1.1147,108.7,1.2896,0.9903,0.6841,1.3076,0.64,9.5609,70.9925,14040.0,14.6132,7.0627,1172.84
2019-10-25,1.1114,108.62,1.284,0.9918,0.6831,1.3063,0.6371,9.6673,70.9425,14032.0,14.6668,7.0698,1173.7
2019-10-28,1.109,108.73,1.285,0.9948,0.682,1.3075,0.6348,9.6792,70.8015,14024.0,14.5824,7.0582,1170.18
2019-10-29,1.1085,108.85,1.2847,0.9951,0.6853,1.3055,0.6358,9.7312,70.825,14019.0,14.5481,7.0568,1164.87
2019-10-30,1.1122,108.85,1.2893,0.9926,0.6872,1.3082,0.635,9.7091,70.9245,14022.0,14.6058,7.0565,1164.78
2019-10-31,1.1163,108.6,1.2941,0.9877,0.692,1.3157,0.6422,9.626,70.8275,14042.0,15.0219,7.036,1163.87
2019-11-01,1.1162,107.98,1.2964,0.986,0.6908,1.3149,0.6433,9.6429,70.909,14048.0,15.0901,7.0432,1165.8
2019-11-04,1.1173,108.31,1.2938,0.9857,0.6923,1.3133,0.6465,9.5425,70.7125,14014.0,14.818,7.0259,1159.62
2019-11-05,1.1135,108.79,1.2895,0.9889,0.6911,1.3134,0.6415,9.5964,70.715,13996.0,14.7527,7.0033,1155.93
2019-11-06,1.1079,108.98,1.2884,0.9927,0.6893,1.3166,0.6366,9.6622,70.9585,14034.0,14.7857,7.0009,1158.1
2019-11-07,1.1076,108.96,1.2856,0.9927,0.6889,1.3174,0.6365,9.6126,70.9375,14007.0,14.777,6.994,1156.42
2019-11-08,1.1048,109.29,1.2817,0.9956,0.6881,1.3189,0.6367,9.6493,71.2625,14011.0,14.771,6.9831,1157.06
2019-11-11,1.103,108.96,1.2805,0.9962,0.6858,1.3223,0.6349,9.719,71.5335,14075.0,14.9399,7.0116,1166.1
2019-11-12,1.1028,109.24,1.2849,0.9946,0.6852,1.324,0.634,9.698,71.546,14047.0,14.8573,7.0002,1161.01
2019-11-13,1.1007,109.06,1.2855,0.9915,0.6845,1.3249,0.6408,9.7383,71.715,14083.0,14.9392,7.0159,1167.81
2019-11-14,1.1011,108.75,1.2844,0.9889,0.6806,1.3255,0.6402,9.7399,71.8925,14082.0,14.9231,7.0176,1169.0
2019-11-15,1.1018,108.55,1.2873,0.9892,0.6792,1.3237,0.6387,9.6785,71.775,14080.0,14.7791,7.0112,1167.33
2019-11-18,1.1057,108.92,1.2945,0.9899,0.6813,1.3219,0.6403,9.6335,71.7615,14084.0,14.7308,7.014,1164.15
2019-11-19,1.1068,108.66,1.2955,0.9902,0.6798,1.321,0.6395,9.6485,71.865,14090.0,14.7754,7.0262,1168.75
2019-11-20,1.1069,108.44,1.2915,0.9907,0.6815,1.3293,0.6418,9.677,71.7738,14085.0,14.8434,7.0337,1169.88
2019-11-21,1.1073,108.58,1.2934,0.9912,0.6798,1.3312,0.6417,9.6469,71.82,14113.0,14.7738,7.0413,1176.54
2019-11-22,1.1065,108.6,1.2916,0.9944,0.6788,1.3279,0.6408,9.607,71.8515,14103.0,14.6524,7.0373,1177.84
2019-11-25,1.103,108.85,1.2869,0.997,0.6796,1.3287,0.6423,9.5701,71.669,14083.0,14.6807,7.0295,1175.88
2019-11-26,1.1016,108.95,1.2882,0.9982,0.6778,1.3311,0.6417,9.6298,71.585,14097.0,14.7989,7.0345,1178.21
2019-11-27,1.1008,109.19,1.2834,0.9987,0.6775,1.3277,0.6426,9.5927,71.3963,14100.0,14.7995,7.0241,1176.89
2019-11-28,1.1012,109.42,1.2944,0.9991,0.6765,1.3292,0.6424,9.579,71.469,14098.0,14.7599,7.029,1178.91
2019-11-29,1.1011,109.5,1.2917,0.9988,0.6778,1.3281,0.6429,9.5506,71.8175,14109.0,14.6775,7.0298,1180.42
2019-12-02,1.1017,109.59,1.2917,1.0,0.6774,1.3284,0.6455,9.5847,71.791,14133.0,14.6784,7.0429,1186.08
2019-12-03,1.1077,109.09,1.2966,0.9912,0.684,1.3302,0.6519,9.522,71.6197,14126.0,14.5816,7.0459,1188.67
2019-12-04,1.1078,108.47,1.2995,0.9862,0.6816,1.3296,0.6506,9.5481,71.755,14121.0,14.6306,7.0762,1194.46
2019-12-05,1.108,108.89,1.3136,0.9888,0.6844,1.3182,0.6537,9.5026,71.515,14069.0,14.5713,7.0442,1188.9
2019-12-06,1.1107,108.67,1.3156,0.9874,0.684,1.3181,0.6563,9.4858,71.3688,14027.0,14.619,7.0306,1188.97
2019-12-09,1.1066,108.57,1.317,0.9902,0.683,1.3253,0.6559,9.5096,71.1157,14006.0,14.6465,7.0351,1190.07
2019-12-10,1.107,108.63,1.314,0.9875,0.683,1.3228,0.6564,9.541,70.8965,14003.0,14.6415,7.0354,1192.12
2019-12-11,1.1084,108.73,1.3115,0.9849,0.682,1.3238,0.6531,9.4962,70.8978,14033.0,14.773,7.0384,1194.62
2019-12-12,1.1138,108.64,1.3221,0.9826,0.6882,1.3167,0.6584,9.3851,70.6613,14021.0,14.6928,7.0312,1187.17
2019-12-13,1.1166,109.63,1.3417,0.9821,0.6924,1.3167,0.6618,9.364,70.6825,13987.0,14.4519,6.9801,1172.43
2019-12-16,1.1146,109.4,1.339,0.9831,0.6878,1.3146,0.6599,9.3696,70.9425,14018.0,14.5197,7.0012,1173.29
2019-12-17,1.1142,109.59,1.3254,0.9832,0.6858,1.317,0.659,9.3783,70.8875,13994.0,14.4051,6.9988,1166.21
2019-12-18,1.1131,109.44,1.3091,0.981,0.684,1.3174,0.6558,9.4276,71.105,13999.0,14.4521,7.0041,1167.97
2019-12-19,1.1126,109.57,1.3113,0.9803,0.6877,1.3118,0.6587,9.4062,71.0588,13998.0,14.3298,7.0032,1164.18
2019-12-20,1.1118,109.37,1.3015,0.9795,0.689,1.3141,0.6595,9.4114,71.2417,14010.0,14.2431,7.0066,1161.52
2019-12-23,1.1084,109.39,1.3019,0.9813,0.6912,1.3154,0.6613,9.4444,71.1954,13981.0,14.2521,7.0061,1164.21
2019-12-24,1.1085,109.39,1.2927,0.9831,0.692,1.3159,0.663,9.4326,71.21,13974.0,14.2293,7.0058,1161.58
2019-12-25,1.1085,109.32,1.2962,0.9813,0.6924,1.3155,0.663,9.4963,71.212,13992.0,14.1685,6.9931,1161.0
2019-12-26,1.109,109.55,1.2991,0.9805,0.693,1.3153,0.6648,9.4035,71.2625,13983.0,14.159,6.9978,1161.5
2019-12-27,1.113,109.5,1.3038,0.9794,0.6951,1.311,0.6672,9.4165,71.26,13960.0,14.1103,6.9968,1160.41
2019-12-30,1.1196,109.15,1.3121,0.9733,0.6986,1.3076,0.6711,9.3233,71.3886,13925.0,14.0063,6.9808,1156.54
2019-12-31,1.1206,108.66,1.3139,0.9693,0.7009,1.3045,0.6733,9.3553,71.3083,13872.0,14.0811,6.964,1154.5
2020-01-01,1.1211,108.73,1.3262,0.9655,0.7017,1.2991,0.676,9.407,71.3675,13868.0,14.0,6.9604,1154.76
2020-01-02,1.121,108.79,1.322,0.97,0.7001,1.2987,0.6722,9.3291,71.3625,13886.0,13.9833,6.9637,1157.35
2020-01-03,1.1153,107.95,1.3092,0.971,0.6954,1.2964,0.6664,9.4172,71.7215,13943.0,14.2839,6.9716,1167.5
2020-01-06,1.1165,108.1,1.3073,0.9713,0.6946,1.298,0.6657,9.4314,72.0335,13948.0,14.315,6.973,1169.77
2020-01-07,1.1174,108.32,1.3144,0.9698,0.6901,1.2976,0.6649,9.4173,71.9025,13907.0,14.1853,6.9436,1166.96
2020-01-08,1.1151,108.42,1.3153,0.9707,0.6882,1.2984,0.667,9.441,71.9425,13900.0,14.2463,6.9382,1168.35
2020-01-09,1.1115,109.36,1.3114,0.9745,0.6875,1.3036,0.6646,9.4478,71.4397,13862.0,14.12,6.925,1159.68
2020-01-10,1.1107,109.57,1.306,0.9737,0.6878,1.3061,0.6624,9.4933,71.1715,13771.0,14.1966,6.9286,1161.61
2020-01-13,1.1123,109.63,1.3001,0.9735,0.6915,1.3062,0.6644,9.4981,70.9275,13694.0,14.343,6.8986,1156.79
2020-01-14,1.1142,109.98,1.2979,0.9701,0.6906,1.3065,0.6632,9.4608,70.854,13685.0,14.4513,6.8842,1157.47
2020-01-15,1.1128,109.92,1.302,0.9672,0.6895,1.3059,0.6614,9.4714,70.8435,13686.0,14.3732,6.8885,1156.91
2020-01-16,1.1148,109.97,1.3037,0.9646,0.6906,1.3043,0.6633,9.4703,70.8585,13658.0,14.4095,6.8892,1159.76
2020-01-17,1.1136,110.21,1.3081,0.9657,0.6908,1.3036,0.6647,9.4865,71.0325,13647.0,14.3574,6.8621,1158.6
2020-01-20,1.1094,110.12,1.2977,0.968,0.6877,1.3066,0.6615,9.5103,71.072,13645.0,14.4769,6.8607,1159.02
2020-01-21,1.1092,109.98,1.3007,0.9677,0.6857,1.3069,0.6596,9.53,71.221,13672.0,14.5753,6.908,1167.89
2020-01-22,1.1086,110.01,1.3055,0.972,0.6839,1.3078,0.6589,9.5227,71.2165,13651.0,14.4599,6.9029,1164.56
2020-01-23,1.1089,109.61,1.3146,0.9683,0.6872,1.3159,0.6591,9.5071,71.2825,13634.0,14.2939,6.9292,1168.85
2020-01-24,1.1051,109.55,1.3126,0.9696,0.6845,1.313,0.662,9.5381,71.291,13585.0,14.3768,6.9277,1167.77
2020-01-27,1.1035,109.05,1.308,0.9704,0.679,1.3173,0.6569,9.5724,71.409,13615.0,14.5195,6.9774,1178.33
2020-01-28,1.1017,109.09,1.3025,0.9711,0.6756,1.3188,0.6535,9.6315,71.284,13646.0,14.5527,6.9701,1177.12
2020-01-29,1.1006,109.1,1.301,0.9737,0.6759,1.3172,0.6528,9.6274,71.2175,13639.0,14.5726,6.9652,1177.95
2020-01-30,1.1012,108.87,1.3,0.9722,0.6726,1.322,0.6502,9.6411,71.56,13663.0,14.7116,6.9955,1189.75
2020-01-31,1.1028,109.05,1.3128,0.9704,0.671,1.3216,0.6478,9.6556,71.3625,13698.0,14.7818,6.9801,1191.82
2020-02-03,1.1075,108.63,1.3144,0.9646,0.67,1.3238,0.6469,9.6217,71.535,13741.0,14.9218,7.0196,1193.92
2020-02-04,1.105,108.94,1.2946,0.9685,0.6715,1.3286,0.6464,9.6472,71.1535,13718.0,14.8271,6.9939,1188.4
2020-02-05,1.1037,109.34,1.3038,0.9687,0.6741,1.3295,0.6483,9.6004,71.2608,13732.0,14.8271,7.0037,1190.44
2020-02-06,1.1003,109.91,1.2982,0.9739,0.6751,1.3278,0.6471,9.5864,71.209,13677.0,14.7385,6.9713,1182.26
2020-02-07,1.0967,109.92,1.2934,0.9757,0.6704,1.3302,0.6437,9.6503,71.314,13701.0,14.9796,6.9874,1187.94
2020-02-10,1.0947,109.8,1.2875,0.9776,0.6696,1.3296,0.6405,9.652,71.3825,13704.0,15.0355,6.9856,1188.13
2020-02-11,1.0914,109.91,1.2907,0.9778,0.671,1.3294,0.639,9.6625,71.244,13689.0,14.9523,6.9775,1182.64
2020-02-12,1.0915,109.88,1.2966,0.9759,0.6731,1.3273,0.6464,9.6268,71.2975,13665.0,14.7579,6.9725,1179.74
2020-02-13,1.0879,109.73,1.2978,0.9768,0.6723,1.326,0.6451,9.6419,71.445,13708.0,14.9445,6.9846,1182.08
2020-02-14,1.0841,109.79,1.3057,0.9804,0.6729,1.3249,0.6439,9.679,71.3475,13710.0,14.8585,6.9868,1182.91
2020-02-17,1.0841,109.87,1.3037,0.982,0.6729,1.3242,0.6433,9.7072,71.378,13681.0,14.8796,6.9789,1182.67
2020-02-18,1.0833,109.7,1.2998,0.9802,0.6684,1.3254,0.6409,9.7313,71.4775,13706.0,15.0523,7.0063,1190.73
2020-02-19,1.0802,110.12,1.3007,0.9829,0.6702,1.3232,0.6398,9.7679,71.4905,13704.0,14.9409,6.9965,1188.45
2020-02-20,1.0791,111.69,1.2899,0.9835,0.6641,1.3243,0.6349,9.8105,71.585,13777.0,15.0644,7.0206,1199.45
2020-02-21,1.0796,111.73,1.2889,0.9826,0.6592,1.3259,0.6306,9.8268,72.015,13830.0,15.174,7.0495,1212.2
2020-02-24,1.0817,111.54,1.2942,0.9808,0.6594,1.3284,0.6311,9.7836,71.857,13913.0,15.1243,7.0407,1219.11
2020-02-25,1.0853,110.72,1.2955,0.9789,0.6609,1.3283,0.6336,9.7129,71.8125,13917.0,15.0823,7.0219,1210.99
2020-02-26,1.0871,110.47,1.2985,0.9761,0.6575,1.3288,0.6307,9.7199,71.6675,13985.0,15.2308,7.0316,1217.16
2020-02-27,1.0921,110.1,1.2922,0.9733,0.6563,1.3338,0.6303,9.6961,71.6205,14111.0,15.2695,7.0213,1214.34
2020-02-28,1.0996,108.86,1.2863,0.9672,0.653,1.3445,0.6245,9.709,72.015,14285.0,15.5976,7.005,1212.42
2020-03-02,1.1064,108.46,1.2808,0.965,0.6542,1.3346,0.6245,9.5383,72.2275,14268.0,15.5129,6.9625,1190.79
2020-03-03,1.112,108.04,1.2799,0.9587,0.6551,1.3364,0.6264,9.5255,73.0163,14249.0,15.4829,6.9817,1194.22
2020-03-04,1.1159,107.53,1.2792,0.9576,0.6604,1.3358,0.6279,9.4508,73.356,14111.0,15.4096,6.9333,1184.59
2020-03-05,1.1123,107.37,1.2874,0.957,0.6628,1.3403,0.6306,9.4795,73.2113,14174.0,15.2758,6.9387,1182.85
2020-03-06,1.1273,105.76,1.2971,0.9408,0.6639,1.3387,0.6361,9.4017,73.6355,14241.0,15.6298,6.9363,1186.94
2020-03-09,1.1439,102.27,1.3191,0.926,0.6548,1.3648,0.6269,9.3959,74.12,14520.0,16.1504,6.9427,1202.07
2020-03-10,1.1382,103.85,1.3066,0.9307,0.6557,1.3653,0.6305,9.4583,74.1475,14344.0,16.0212,6.9466,1194.23
2020-03-11,1.1329,105.02,1.29,0.9352,0.6519,1.3704,0.6312,9.4651,73.685,14362.0,15.9695,6.9568,1192.64
2020-03-12,1.1312,103.68,1.2816,0.9335,0.6453,1.3765,0.6265,9.5363,74.107,14496.0,16.4021,6.9887,1205.0
2020-03-13,1.1182,105.83,1.2577,0.9442,0.6285,1.3841,0.6119,9.7002,73.965,14694.0,16.3378,7.0015,1216.71
2020-03-16,1.1176,106.59,1.2301,0.9441,0.6149,1.3878,0.6013,9.7327,74.2825,15008.0,16.5855,7.0163,1226.3
2020-03-17,1.1137,106.9,1.2195,0.951,0.6084,1.3997,0.6037,9.7523,73.975,15184.0,16.4644,7.0169,1241.32
2020-03-18,1.0969,107.42,1.203,0.9622,0.5969,1.4255,0.5907,9.9502,74.3775,15407.0,16.7886,7.0469,1251.11
2020-03-19,1.0848,109.16,1.1485,0.9725,0.5669,1.4569,0.5612,10.432,75.0888,15970.0,17.4771,7.1155,1274.47
2020-03-20,1.0815,109.52,1.1815,0.9759,0.5959,1.4221,0.5867,10.229,74.81,15909.0,17.2087,7.0765,1238.22
2020-03-23,1.0693,110.25,1.1647,0.9875,0.5785,1.4445,0.565,10.4278,75.985,16612.0,17.8496,7.1352,1264.99
2020-03-24,1.083,110.53,1.1643,0.9776,0.5947,1.44,0.5815,10.2545,76.215,16457.0,17.7209,7.0954,1247.71
2020-03-25,1.0807,111.47,1.1838,0.9823,0.604,1.4365,0.5874,10.0965,76.2775,16210.0,17.352,7.1136,1231.97
2020-03-26,1.0925,110.47,1.1935,0.9728,0.5946,1.4231,0.5841,10.0983,75.245,16222.0,17.4651,7.1198,1230.72
2020-03-27,1.1022,108.89,1.2202,0.9634,0.6069,1.4056,0.5954,9.9331,75.398,16153.0,17.5164,7.1079,1217.58
2020-03-30,1.1083,107.99,1.2352,0.9554,0.6135,1.408,0.6012,9.9693,75.554,16400.0,17.8796,7.1031,1223.5
2020-03-31,1.0997,108.42,1.2317,0.9632,0.6166,1.4187,0.5992,10.089,75.355,16365.0,17.9446,7.1021,1219.32
2020-04-01,1.096,107.65,1.2354,0.9644,0.607,1.4203,0.5905,9.9728,76.0745,16713.0,18.0083,7.1166,1231.54
2020-04-02,1.0932,107.29,1.2407,0.9671,0.6105,1.4128,0.5959,10.0309,76.142,16567.0,18.205,7.1108,1225.81
2020-04-03,1.079,108.23,1.2341,0.9774,0.6035,1.4165,0.5887,10.1447,75.98,16543.0,18.7291,7.1097,1232.12
2020-04-06,1.0818,109.18,1.2313,0.9768,0.6057,1.4103,0.5914,10.141,76.1545,16420.0,19.0443,7.1037,1227.22
2020-04-07,1.0878,108.88,1.234,0.9729,0.6189,1.4021,0.6002,10.0035,75.756,16139.0,18.4125,7.067,1214.29
2020-04-08,1.0861,108.84,1.2317,0.9719,0.6144,1.4034,0.5958,10.0751,76.21,16200.0,18.389,7.0733,1219.69
2020-04-09,1.0876,108.93,1.2404,0.9708,0.6243,1.4029,0.6027,10.0231,76.16,15839.0,18.0593,7.068,1217.53
2020-04-10,1.0938,108.4,1.2474,0.9661,0.6365,1.3948,0.6099,9.9364,75.9175,15700.0,17.9688,7.0427,1210.2
2020-04-13,1.0947,107.89,1.2507,0.9645,0.6347,1.3951,0.6079,9.9391,76.38,15691.0,18.0592,7.0515,1216.45
2020-04-14,1.0932,107.67,1.2561,0.9648,0.6414,1.3878,0.6112,9.9529,76.1645,15710.0,17.9945,7.0547,1214.05
2020-04-15,1.093,107.36,1.2522,0.9643,0.633,1.3988,0.6018,10.0028,76.3875,15694.0,18.6317,7.0646,1219.04
2020-04-16,1.0873,107.82,1.2491,0.9675,0.6291,1.4116,0.5962,10.0458,76.839,15728.0,18.6348,7.0803,1225.76
2020-04-17,1.0829,107.8,1.244,0.9714,0.6321,1.4099,0.5971,10.0436,76.49,15494.0,18.7703,7.0815,1217.15
2020-04-20,1.0868,107.7,1.2465,0.9675,0.6369,1.4051,0.6059,9.9891,76.4575,15504.0,18.8479,7.0792,1219.96
2020-04-21,1.0831,107.38,1.24,0.9707,0.6294,1.4206,0.5979,10.0653,76.819,15630.0,19.0622,7.1008,1230.8
2020-04-22,1.0856,107.6,1.2337,0.9695,0.634,1.4144,0.5992,10.0855,76.64,15586.0,18.88,7.0932,1232.68
2020-04-23,1.0796,107.64,1.2319,0.974,0.6334,1.4171,0.5965,10.1155,76.0505,15548.0,19.0709,7.0885,1229.95
2020-04-24,1.0741,107.7,1.232,0.9791,0.6357,1.4088,0.5992,10.0982,76.3225,15575.0,19.0531,7.0898,1233.3
2020-04-27,1.0842,107.22,1.2429,0.973,0.6453,1.4048,0.6059,10.0009,76.3,15534.0,18.8842,7.0856,1226.78
2020-04-28,1.0839,107.07,1.247,0.9782,0.6487,1.4022,0.6037,9.9455,76.165,15444.0,18.7696,7.0932,1223.35
2020-04-29,1.087,106.41,1.246,0.9719,0.6537,1.3939,0.6104,9.8456,75.605,15308.0,18.473,7.0806,1217.28
2020-04-30,1.0884,106.59,1.2467,0.9718,0.6546,1.3874,0.6127,9.8445,75.105,14988.0,18.1386,7.0569,1206.59
2020-05-01,1.0965,106.94,1.2556,0.9632,0.6449,1.4038,0.6087,9.7882,75.723,14766.0,18.7157,7.1305,1222.14
2020-05-04,1.0937,106.74,1.2456,0.964,0.6408,1.4116,0.6048,9.8961,75.715,15159.0,18.7541,7.1353,1225.74
2020-05-05,1.0899,106.73,1.2461,0.9663,0.6449,1.4042,0.6065,9.8238,75.6625,15109.0,18.405,7.1224,1221.53
2020-05-06,1.0824,106.32,1.2427,0.9735,0.6436,1.4036,0.6055,9.8198,75.7275,15079.0,18.4191,7.1084,1223.41
2020-05-07,1.0799,106.36,1.2374,0.9755,0.6455,1.4092,0.6043,9.8295,75.9075,15173.0,18.6263,7.109,1224.8
2020-05-08,1.0825,106.37,1.2386,0.9728,0.6521,1.3947,0.6119,9.7969,75.5315,14980.0,18.4485,7.0932,1221.05
2020-05-11,1.0834,107.18,1.2382,0.9718,0.6532,1.3934,0.6118,9.7857,75.635,14907.0,18.251,7.092,1219.4
2020-05-12,1.0816,107.56,1.2342,0.9721,0.6486,1.4017,0.6085,9.8344,75.6425,14916.0,18.4648,7.1018,1225.46
2020-05-13,1.0838,107.06,1.2271,0.9705,0.6477,1.407,0.6009,9.8007,75.4505,14851.0,18.4759,7.1081,1225.21
2020-05-14,1.0805,106.86,1.2191,0.9733,0.6432,1.4104,0.5983,9.8559,75.515,14909.0,18.5528,7.1102,1227.6
2020-05-15,1.0816,107.1,1.2215,0.9724,0.647,1.4021,0.5998,9.8042,75.55,14882.0,18.3686,7.1149,1230.66
2020-05-18,1.0813,107.19,1.2109,0.9723,0.6445,1.407,0.5956,9.8218,75.96,14881.0,18.4889,7.1375,1232.89
2020-05-19,1.0929,107.42,1.2248,0.9724,0.6547,1.3937,0.6077,9.6754,75.734,14786.0,18.285,7.1216,1226.38
2020-05-20,1.0943,107.65,1.2226,0.9688,0.653,1.3947,0.6085,9.6733,75.859,14765.0,18.2674,7.1232,1231.82
2020-05-21,1.0967,107.77,1.2192,0.9664,0.6565,1.3926,0.6116,9.6051,75.63,14695.0,17.892,7.1074,1229.26
2020-05-22,1.0904,107.45,1.2168,0.9716,0.6515,1.4032,0.6097,9.6921,75.9215,14916.0,17.8372,7.1529,1240.23
2020-05-25,1.0876,107.75,1.2166,0.9731,0.6526,1.3997,0.6088,9.6927,76.027,14885.0,17.64,7.1549,1243.21
2020-05-26,1.0935,107.82,1.2265,0.9692,0.6597,1.3915,0.6151,9.642,75.7025,14768.0,17.4303,7.1459,1234.28
2020-05-27,1.0965,107.53,1.2297,0.9696,0.6646,1.3769,0.6202,9.629,75.695,14779.0,17.4871,7.1731,1236.24
2020-05-28,1.1004,107.82,1.2259,0.9701,0.661,1.3764,0.6183,9.5994,75.724,14781.0,17.4008,7.1735,1239.93
2020-05-29,1.1105,107.2,1.232,0.9626,0.6655,1.3769,0.6209,9.4656,75.5051,14630.0,17.5563,7.1656,1236.58
2020-06-01,1.1149,107.53,1.2423,0.9595,0.677,1.3678,0.6261,9.3607,75.544,14484.0,17.3953,7.1283,1221.99
2020-06-02,1.1128,107.78,1.2511,0.9608,0.6802,1.3543,0.6269,9.3803,75.4975,14463.0,17.4179,7.1265,1225.84
2020-06-03,1.1217,108.74,1.2587,0.9623,0.6919,1.3507,0.6402,9.285,75.421,14166.0,17.0473,7.1124,1217.52
2020-06-04,1.1202,109.07,1.2506,0.9617,0.6893,1.3513,0.6412,9.3373,75.475,14105.0,17.0205,7.1256,1218.54
2020-06-05,1.1349,109.37,1.2669,0.9571,0.7001,1.3466,0.6511,9.1563,75.5275,13870.0,16.7471,7.0881,1207.05
2020-06-08,1.13,109.49,1.268,0.9627,0.6987,1.3415,0.652,9.1977,75.6212,14014.0,16.7686,7.0727,1203.95
2020-06-09,1.1267,107.92,1.2671,0.9556,0.6932,1.3444,0.6506,9.2666,75.565,14071.0,16.8142,7.0797,1199.8
2020-06-10,1.136,107.35,1.2763,0.9478,0.6992,1.3392,0.6545,9.1874,75.5775,13980.0,16.5898,7.0679,1189.15
2020-06-11,1.1363,106.94,1.2681,0.9414,0.6923,1.3492,0.6486,9.2237,75.87,14200.0,16.628,7.0713,1196.54
2020-06-12,1.1322,107.21,1.2624,0.9445,0.6889,1.3571,0.6461,9.2707,75.912,14200.0,17.0402,7.0739,1202.84
2020-06-15,1.1244,107.35,1.251,0.9537,0.6797,1.3679,0.6418,9.3794,76.0163,14241.0,17.2777,7.0932,1214.89
2020-06-16,1.1323,107.33,1.2622,0.9482,0.6906,1.3589,0.6445,9.2872,76.145,14203.0,17.105,7.0778,1214.02
2020-06-17,1.1267,107.35,1.2558,0.9494,0.6905,1.3523,0.6461,9.3439,76.1196,14119.0,17.1425,7.0832,1214.06
2020-06-18,1.1243,106.98,1.2525,0.9499,0.6875,1.3552,0.6442,9.3322,76.149,14189.0,17.2274,7.0691,1210.1
2020-06-19,1.1213,106.97,1.2434,0.9502,0.6871,1.3576,0.6427,9.4004,76.1865,14220.0,17.3867,7.0727,1207.66
2020-06-22,1.121,106.96,1.2422,0.9501,0.6882,1.3568,0.6446,9.4066,75.9915,14237.0,17.3812,7.0702,1214.5
2020-06-23,1.1301,107.1,1.2497,0.9445,0.6937,1.3511,0.6495,9.3005,75.704,14190.0,17.1965,7.0602,1208.07
2020-06-24,1.1298,106.6,1.2489,0.9452,0.6918,1.3563,0.6441,9.3141,75.6769,14134.0,17.2945,7.0652,1201.88
2020-06-25,1.1234,107.11,1.2435,0.9482,0.6864,1.3648,0.6429,9.3574,75.6305,14278.0,17.4738,7.0884,1205.8
2020-06-26,1.1225,106.99,1.2417,0.9476,0.6885,1.3646,0.6444,9.3215,75.5584,14273.0,17.1961,7.0843,1199.2
2020-06-29,1.1243,107.2,1.2359,0.9475,0.6877,1.3664,0.6432,9.3266,75.592,14373.0,17.2591,7.0744,1200.9
2020-06-30,1.1223,107.72,1.2283,0.9522,0.6857,1.3676,0.6412,9.3462,75.555,14470.0,17.341,7.0692,1201.86
2020-07-01,1.1232,107.57,1.2379,0.9471,0.6909,1.3559,0.6459,9.3187,75.5875,14457.0,17.2731,7.0645,1202.93
2020-07-02,1.1281,107.48,1.2503,0.9444,0.6931,1.3581,0.651,9.2562,75.3965,14354.0,16.9309,7.0648,1199.75
2020-07-03,1.1235,107.48,1.2459,0.9467,0.6939,1.3558,0.6525,9.3185,74.8256,14508.0,16.93,7.0672,1198.77
2020-07-06,1.1297,107.59,1.2488,0.9418,0.6971,1.3528,0.6547,9.266,74.735,14494.0,16.9592,7.0317,1193.67
2020-07-07,1.1286,107.63,1.2489,0.9431,0.6945,1.3572,0.6537,9.2893,74.9324,14404.0,17.1057,7.0216,1195.7
2020-07-08,1.1289,107.48,1.2549,0.9415,0.6948,1.3592,0.6547,9.2313,75.0385,14440.0,17.0565,7.0185,1195.38
2020-07-09,1.1336,107.25,1.2631,0.9376,0.6991,1.3501,0.6589,9.1751,75.0463,14430.0,16.8594,6.9904,1195.03
2020-07-10,1.1279,106.84,1.2589,0.9422,0.6943,1.361,0.6562,9.2323,75.2826,14406.0,16.9031,7.0107,1202.19
2020-07-13,1.1319,106.99,1.2624,0.9406,0.6973,1.3568,0.6568,9.1819,75.1645,14460.0,16.7322,7.0011,1202.11
2020-07-14,1.1331,107.27,1.2521,0.9405,0.6932,1.3637,0.6514,9.1834,75.485,14595.0,16.8757,7.0228,1207.22
2020-07-15,1.1433,107.02,1.2604,0.9375,0.7005,1.3585,0.6557,9.0607,75.2865,14556.0,16.6395,6.995,1201.17
2020-07-16,1.1408,106.96,1.2555,0.9443,0.6994,1.3513,0.6557,9.0812,75.202,14645.0,16.6704,6.9987,1203.95
2020-07-17,1.1391,107.12,1.2547,0.945,0.6985,1.3581,0.6546,9.0784,75.079,14783.0,16.7488,6.9968,1204.61
2020-07-20,1.1456,107.16,1.2574,0.9392,0.6991,1.3583,0.6558,9.0054,74.95,14857.0,16.7164,6.9871,1203.45
