,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,ZAR,CNH
2012-12-21,1.3246,83.98,1.6267,0.912,1.0496,0.989,0.8351,6.5436,8.5251,6.2125
2012-12-24,1.3188,84.24,1.6171,0.9165,1.0401,0.9934,0.8234,6.55,8.5575,6.223
2012-12-25,1.3218,84.46,1.619,0.9136,1.0399,0.993,0.8225,6.5238,8.5844,6.2238
2012-12-26,1.3193,84.79,1.6133,0.9155,1.0375,0.9944,0.8215,6.5437,8.5887,6.2235
2012-12-27,1.3211,85.34,1.6143,0.9143,1.0365,0.9934,0.821,6.5157,8.5688,6.2309
2012-12-28,1.3266,85.76,1.6194,0.9109,1.0376,0.992,0.8209,6.4968,8.5367,6.2287
2012-12-31,1.3217,85.89,1.6171,0.9131,1.0371,0.9966,0.8205,6.5084,8.4825,6.228
2013-01-01,1.319,86.1,1.6176,0.9154,1.0378,0.9948,0.8222,6.5145,8.4975,6.2228
2013-01-02,1.3222,86.75,1.6229,0.9158,1.0412,0.9919,0.8266,6.5155,8.4575,6.224
2013-01-03,1.3246,87.04,1.6298,0.9125,1.0474,0.9856,0.8354,6.4554,8.4764,6.205
2013-01-04,1.3096,86.9,1.6174,0.923,1.05,0.9859,0.8332,6.5203,8.5744,6.208
2013-01-07,1.3075,88.16,1.6074,0.9246,1.0469,0.9886,0.8321,6.5361,8.565,6.213
2013-01-08,1.3041,87.89,1.6059,0.9268,1.0503,0.9865,0.8364,6.5351,8.5996,6.211
2013-01-09,1.3124,87.46,1.6087,0.9213,1.0503,0.985,0.8361,6.5335,8.5739,6.2065
2013-01-10,1.3068,87.47,1.6059,0.9252,1.0503,0.9876,0.8367,6.5693,8.5994,6.2025
2013-01-11,1.3099,88.1,1.6048,0.9229,1.0575,0.9857,0.8444,6.5472,8.6182,6.1895
2013-01-14,1.3336,89.27,1.6129,0.914,1.0536,0.9844,0.8375,6.4707,8.7178,6.182
2013-01-15,1.3365,89.27,1.6111,0.9175,1.0573,0.9838,0.8422,6.4584,8.699,6.1835
2013-01-16,1.335,88.81,1.6059,0.9269,1.0551,0.985,0.8425,6.4575,8.7685,6.1915
2013-01-17,1.3311,88.21,1.6045,0.9293,1.0551,0.9859,0.8394,6.5004,8.8223,6.19
2013-01-18,1.3366,89.33,1.602,0.9313,1.0518,0.9882,0.8397,6.4791,8.7623,6.187
2013-01-21,1.3312,89.96,1.5865,0.9341,1.0512,0.9918,0.8355,6.5206,8.8789,6.1905
2013-01-22,1.3309,89.54,1.5877,0.9324,1.0522,0.9933,0.836,6.5394,8.875,6.1962
2013-01-23,1.335,88.73,1.5847,0.9282,1.057,0.9916,0.8421,6.5111,8.8222,6.1986
2013-01-24,1.3336,88.3,1.5864,0.9283,1.0565,0.9909,0.843,6.5044,8.9612,6.204
2013-01-25,1.3328,89.56,1.584,0.9303,1.0506,1.0001,0.842,6.5149,9.0308,6.2045
2013-01-28,1.346,91.06,1.5803,0.9269,1.042,1.0061,0.837,6.4609,8.9503,6.2255
2013-01-29,1.3451,90.69,1.5725,0.9264,1.0388,1.0098,0.8284,6.4506,8.962,6.2309
2013-01-30,1.3426,90.46,1.5719,0.9242,1.0447,1.0062,0.8355,6.4225,9.0787,6.2222
2013-01-31,1.3556,91.31,1.5771,0.9167,1.0443,1.0023,0.8345,6.3521,9.0379,6.213
2013-02-01,1.3555,91.03,1.5793,0.9114,1.0413,1.0023,0.8375,6.3605,8.9964,6.2119
2013-02-04,1.3643,92.87,1.5695,0.9081,1.0403,0.9969,0.8451,6.3104,8.8551,6.21
2013-02-05,1.3568,92.88,1.5721,0.9107,1.0424,0.9959,0.846,6.3236,8.9233,6.2175
2013-02-06,1.3547,93.0,1.5764,0.909,1.0397,0.9983,0.8435,6.3188,8.8827,6.215
2013-02-07,1.3544,93.68,1.5676,0.9121,1.0305,0.997,0.8418,6.344,8.9094,6.2171
2013-02-08,1.3571,93.87,1.5722,0.9076,1.0333,0.9941,0.837,6.3444,8.8855,6.223
2013-02-11,1.3362,92.74,1.5793,0.9192,1.0323,1.003,0.8354,6.4509,8.8832,6.216
2013-02-12,1.3385,93.39,1.5707,0.9182,1.0269,1.0065,0.832,6.412,8.9136,6.2255
2013-02-13,1.3436,94.3,1.5598,0.9176,1.0239,1.0084,0.834,6.382,8.9713,6.225
2013-02-14,1.3482,93.54,1.5562,0.918,1.0335,1.0039,0.8411,6.2879,8.9144,6.2226
2013-02-15,1.3332,93.38,1.5501,0.9231,1.033,1.002,0.8471,6.35,8.8851,6.2217
2013-02-18,1.3364,93.67,1.5516,0.9215,1.0303,1.0066,0.845,6.3212,8.8588,6.2175
2013-02-19,1.3354,94.01,1.5471,0.9229,1.0297,1.007,0.844,6.3386,8.8344,6.2319
2013-02-20,1.3336,93.51,1.549,0.9245,1.0346,1.0123,0.845,6.3385,8.9129,6.2401
2013-02-21,1.3395,93.43,1.5308,0.9208,1.033,1.0136,0.8368,6.2963,8.8523,6.235
2013-02-22,1.3186,93.1,1.5226,0.9318,1.0241,1.0198,0.834,6.429,8.9395,6.242
2013-02-25,1.3177,93.89,1.5129,0.9317,1.0308,1.0219,0.8361,6.423,8.8625,6.2406
2013-02-26,1.3269,93.86,1.5138,0.9257,1.0308,1.023,0.8394,6.3749,8.8614,6.2305
2013-02-27,1.3084,91.95,1.5208,0.9301,1.0255,1.0257,0.8309,6.4658,8.8107,6.2288
2013-02-28,1.3094,91.73,1.5137,0.9311,1.0186,1.0266,0.8235,6.4472,8.8422,6.2235
2013-03-01,1.3107,92.15,1.518,0.9313,1.0259,1.0241,0.8307,6.4508,8.8454,6.2215
2013-03-04,1.3015,93.58,1.5026,0.9433,1.0193,1.0275,0.8255,6.4356,9.075,6.221
2013-03-05,1.2998,93.55,1.5037,0.9428,1.0135,1.0298,0.8228,6.4372,9.0957,6.2255
2013-03-06,1.3032,93.16,1.5156,0.9417,1.0221,1.0269,0.8262,6.3918,9.088,6.216
2013-03-07,1.303,93.42,1.509,0.9447,1.0272,1.0283,0.8317,6.3777,9.0538,6.2102
2013-03-08,1.3019,94.15,1.4994,0.9473,1.0265,1.0309,0.8284,6.3738,9.1536,6.205
2013-03-11,1.2994,96.0,1.4933,0.9538,1.0211,1.0293,0.8203,6.4065,9.0847,6.2017
2013-03-12,1.3001,96.07,1.4882,0.9508,1.0229,1.0289,0.8218,6.4088,9.1414,6.2055
2013-03-13,1.3012,95.89,1.4862,0.9478,1.0298,1.028,0.8243,6.3953,9.18,6.2082
2013-03-14,1.3005,95.72,1.4955,0.9474,1.0304,1.0274,0.8246,6.3763,9.1822,6.208
2013-03-15,1.2934,96.34,1.4944,0.954,1.0347,1.0274,0.8183,6.46,9.2311,6.2128
2013-03-18,1.2957,93.27,1.508,0.9418,1.0375,1.0203,0.8249,6.4532,9.2351,6.207
2013-03-19,1.2946,94.91,1.5126,0.9448,1.038,1.0239,0.8239,6.4476,9.2022,6.2083
2013-03-20,1.2931,95.29,1.5114,0.9456,1.0367,1.0234,0.8236,6.4453,9.2269,6.209
2013-03-21,1.2916,95.4,1.5136,0.9457,1.0391,1.0245,0.8228,6.4434,9.232,6.2062
2013-03-22,1.2916,95.35,1.5189,0.9452,1.041,1.0225,0.8321,6.4885,9.3015,6.2055
2013-03-25,1.2981,94.33,1.5234,0.942,1.0445,1.0234,0.8341,6.4966,9.3143,6.2038
2013-03-26,1.2995,94.76,1.5209,0.9399,1.0472,1.019,0.8364,6.48,9.2441,6.2031
2013-03-27,1.2871,94.28,1.5169,0.9485,1.0478,1.0202,0.8352,6.4943,9.257,6.2041
2013-03-28,1.2793,94.37,1.5113,0.9523,1.0443,1.0178,0.8361,6.4857,9.2727,6.2115
2013-03-29,1.2798,94.22,1.512,0.9531,1.0423,1.0163,0.8379,6.5217,9.2386,6.208
2013-04-01,1.2825,94.21,1.5194,0.949,1.0413,1.0177,0.8367,6.5237,9.2362,6.2045
2013-04-02,1.2816,93.71,1.5196,0.9497,1.0419,1.0165,0.8369,6.5237,9.2074,6.203
2013-04-03,1.2835,93.31,1.5194,0.9464,1.0472,1.0126,0.8429,6.4792,9.2084,6.196
2013-04-04,1.2819,93.5,1.5109,0.9487,1.0477,1.0139,0.8434,6.4936,9.2415,6.195
2013-04-05,1.2806,95.5,1.5057,0.9498,1.0407,1.0155,0.837,6.5526,9.2566,6.2015
2013-04-08,1.2965,97.57,1.5329,0.934,1.0399,1.0176,0.8428,6.4543,9.0925,6.1953
2013-04-09,1.3024,98.66,1.5304,0.9338,1.0413,1.0166,0.8446,6.4084,9.0187,6.199
2013-04-10,1.3036,98.95,1.5295,0.9356,1.046,1.0163,0.8478,6.4243,8.9639,6.1925
2013-04-11,1.3097,99.55,1.5306,0.9309,1.0524,1.0152,0.855,6.3689,8.9308,6.1865
2013-04-12,1.3125,99.59,1.5391,0.9287,1.0572,1.0089,0.8658,6.3371,8.8674,6.186
2013-04-15,1.3118,98.15,1.5347,0.9287,1.0504,1.0132,0.8572,6.3594,8.9539,6.185
2013-04-16,1.3077,97.74,1.5339,0.9288,1.041,1.0217,0.8479,6.3999,9.0615,6.186
2013-04-17,1.3104,97.83,1.5306,0.9279,1.0364,1.0228,0.8478,6.3943,9.1772,6.187
2013-04-18,1.3136,97.92,1.5255,0.9248,1.0352,1.0254,0.8462,6.4451,9.1784,6.1813
2013-04-19,1.3058,98.37,1.5256,0.9313,1.0324,1.0239,0.8452,6.5031,9.1619,6.175
2013-04-22,1.3101,99.69,1.5253,0.932,1.0285,1.0247,0.8417,6.5406,9.2222,6.175
2013-04-23,1.3037,99.72,1.5238,0.9345,1.0277,1.0255,0.843,6.5286,9.269,6.178
2013-04-24,1.2983,98.57,1.5239,0.9408,1.0255,1.0279,0.8409,6.6066,9.2622,6.1785
2013-04-25,1.3018,99.59,1.5277,0.9456,1.0275,1.0257,0.8454,6.6008,9.1687,6.171
2013-04-26,1.3072,99.12,1.5439,0.9432,1.0319,1.0228,0.8544,6.572,9.0792,6.167
2013-04-29,1.3021,98.11,1.5489,0.9427,1.0279,1.0164,0.8498,6.5727,9.115,6.1665
2013-04-30,1.3081,97.89,1.5521,0.9394,1.0337,1.0144,0.8545,6.5361,9.0572,6.162
2013-05-01,1.3077,97.58,1.5486,0.9357,1.0345,1.0113,0.8562,6.5417,8.9672,6.1645
2013-05-02,1.3194,97.54,1.557,0.9281,1.0357,1.0055,0.8576,6.4579,8.9502,6.164
2013-05-03,1.3167,97.36,1.5574,0.9289,1.024,1.0071,0.8479,6.4887,9.0297,6.1574
2013-05-06,1.3117,99.08,1.5568,0.9347,1.0313,1.0078,0.8527,6.5055,8.9754,6.1576
2013-05-07,1.31,99.18,1.556,0.9376,1.0252,1.0085,0.8523,6.5331,8.985,6.1755
2013-05-08,1.3119,99.26,1.5534,0.9396,1.0184,1.004,0.8464,6.5024,9.0427,6.1571
2013-05-09,1.3127,98.98,1.5504,0.9399,1.0202,1.0043,0.8394,6.5095,9.0764,6.1372
2013-05-10,1.3151,98.71,1.5564,0.9347,1.0228,1.0023,0.8458,6.4858,8.9645,6.1346
2013-05-13,1.296,102.01,1.5359,0.9579,1.0018,1.0112,0.8291,6.5926,9.1234,6.15
2013-05-14,1.2984,101.62,1.5372,0.9555,0.997,1.0109,0.8287,6.5993,9.1118,6.1429
2013-05-15,1.2961,101.62,1.5277,0.9572,0.9923,1.0127,0.8238,6.6707,9.2224,6.1421
2013-05-16,1.2856,102.74,1.5205,0.9734,0.9859,1.021,0.8188,6.6839,9.2843,6.1446
2013-05-17,1.2866,102.67,1.5211,0.9672,0.9804,1.0205,0.815,6.684,9.3755,6.1477
2013-05-20,1.2821,103.12,1.5173,0.9733,0.9734,1.0282,0.8078,6.7021,9.4121,6.1437
2013-05-21,1.2862,102.55,1.5197,0.9681,0.978,1.028,0.8144,6.671,9.4606,6.1363
2013-05-22,1.2866,102.73,1.5151,0.9691,0.978,1.0276,0.8153,6.66,9.5656,6.1353
2013-05-23,1.2931,102.93,1.5093,0.9749,0.9753,1.0305,0.8118,6.6163,9.5122,6.1286
2013-05-24,1.2887,101.69,1.5087,0.9677,0.9709,1.0335,0.8093,6.6648,9.5946,6.1307
2013-05-27,1.2933,101.64,1.5131,0.962,0.966,1.0315,0.8099,6.6451,9.5932,6.1245
2013-05-28,1.2945,100.87,1.5133,0.9614,0.965,1.0324,0.8089,6.6412,9.6076,6.1163
2013-05-29,1.2929,102.0,1.5108,0.9682,0.9682,1.0337,0.8111,6.6415,9.7112,6.1183
2013-05-30,1.2933,101.22,1.5067,0.9656,0.962,1.038,0.812,6.6651,9.7909,6.1338
2013-05-31,1.2984,101.38,1.5154,0.96,0.9631,1.0356,0.8069,6.6093,9.8903,6.134
2013-06-03,1.2986,100.57,1.5175,0.956,0.9631,1.0382,0.7976,6.6265,10.0598,6.149
2013-06-04,1.3014,100.37,1.5252,0.9569,0.9653,1.035,0.7996,6.5886,9.9752,6.1372
2013-06-05,1.3088,100.02,1.5293,0.947,0.9674,1.0315,0.8034,6.5504,9.6813,6.1303
2013-06-06,1.3063,99.6,1.536,0.947,0.9562,1.035,0.7996,6.5881,9.9127,6.1272
2013-06-07,1.3112,99.06,1.545,0.9418,0.9503,1.0325,0.7957,6.5745,9.9382,6.1339
2013-06-10,1.3215,97.52,1.5529,0.9352,0.9435,1.0204,0.784,6.5676,9.9913,6.1403
2013-06-11,1.322,98.76,1.554,0.9373,0.9432,1.0201,0.7883,6.587,10.1611,6.1472
2013-06-12,1.3269,97.04,1.5541,0.9285,0.9334,1.024,0.7767,6.596,10.3343,6.146
2013-06-13,1.3282,96.68,1.5661,0.9277,0.9535,1.0184,0.7977,6.5462,10.0007,6.1427
2013-06-14,1.3328,94.38,1.567,0.9211,0.9581,1.0155,0.8007,6.5045,9.8771,6.1394
2013-06-17,1.3344,94.27,1.5705,0.9221,0.9541,1.0174,0.8046,6.4366,9.9726,6.139
2013-06-18,1.3341,94.85,1.5709,0.9233,0.962,1.0155,0.8083,6.4472,9.8683,6.1275
2013-06-19,1.3381,95.34,1.5619,0.9199,0.9454,1.0204,0.7973,6.482,10.0487,6.1348
2013-06-20,1.3392,95.19,1.5639,0.9211,0.9498,1.021,0.7997,6.4129,9.9511,6.1273
2013-06-21,1.3194,97.81,1.5453,0.9332,0.9206,1.0344,0.7781,6.5471,10.2578,6.133
2013-06-24,1.3117,97.85,1.5401,0.9345,0.9217,1.0453,0.7758,6.6706,10.1713,6.1325
2013-06-25,1.3106,97.97,1.5355,0.9348,0.919,1.0509,0.7711,6.7462,10.1113,6.1405
2013-06-26,1.3128,97.48,1.5448,0.9342,0.9262,1.0475,0.7741,6.6794,9.9894,6.1399
2013-06-27,1.302,97.71,1.5357,0.9412,0.9264,1.0491,0.7755,6.7352,10.1439,6.1488
2013-06-28,1.3022,98.15,1.5284,0.9456,0.9295,1.0461,0.7814,6.7368,10.0326,6.1465
2013-07-01,1.301,99.22,1.5199,0.9451,0.9131,1.0515,0.7744,6.7035,9.8962,6.1367
2013-07-02,1.3043,99.62,1.5222,0.9454,0.9177,1.052,0.7769,6.6761,9.9216,6.1333
2013-07-03,1.3029,99.75,1.5194,0.9476,0.9184,1.0523,0.7787,6.6795,9.9065,6.1299
2013-07-04,1.296,99.69,1.5255,0.9499,0.9081,1.0539,0.7758,6.7189,10.0687,6.1319
2013-07-05,1.3004,99.73,1.5254,0.9481,0.9131,1.053,0.7803,6.6939,10.0464,6.1283
2013-07-08,1.2828,101.22,1.4905,0.964,0.9053,1.0576,0.7713,6.8153,10.1915,6.1385
2013-07-09,1.2852,101.16,1.4906,0.9643,0.909,1.0564,0.7748,6.8409,10.2103,6.1374
2013-07-10,1.2862,101.19,1.4856,0.9676,0.9151,1.0554,0.785,6.77,10.0751,6.1391
2013-07-11,1.2819,100.08,1.49,0.9693,0.921,1.051,0.7859,6.7729,10.0436,6.137
2013-07-12,1.3055,99.24,1.5113,0.9498,0.9213,1.0402,0.7876,6.662,9.9159,6.1371
2013-07-15,1.3073,99.35,1.5109,0.9463,0.9063,1.0394,0.7781,6.6662,9.972,6.1412
2013-07-16,1.3023,100.1,1.5053,0.952,0.906,1.0425,0.7757,6.6922,9.9419,6.14
2013-07-17,1.3111,99.33,1.5104,0.9431,0.9222,1.0414,0.7879,6.6371,9.8095,6.1354
2013-07-18,1.3145,99.66,1.5221,0.9391,0.9212,1.0389,0.7865,6.5889,9.9184,6.1379
2013-07-19,1.31,100.08,1.5219,0.9439,0.918,1.0415,0.7897,6.578,9.8507,6.1403
2013-07-22,1.3146,100.7,1.5273,0.9413,0.918,1.037,0.7931,6.5378,9.8725,6.136
2013-07-23,1.3183,99.92,1.5333,0.9384,0.921,1.0343,0.7927,6.4985,9.8146,6.1361
2013-07-24,1.3172,100.02,1.5348,0.9395,0.9238,1.0338,0.7973,6.4879,9.8388,6.1358
2013-07-25,1.3236,100.05,1.5352,0.9356,0.9224,1.0281,0.7973,6.4547,9.6625,6.1346
2013-07-26,1.3195,99.71,1.5281,0.9372,0.9171,1.0301,0.8032,6.5177,9.8372,6.1361
2013-07-29,1.3278,98.22,1.5377,0.9284,0.9257,1.0283,0.8083,6.4741,9.7614,6.1358
2013-07-30,1.3287,97.81,1.539,0.9276,0.9252,1.0267,0.8081,6.4557,9.7957,6.1342
2013-07-31,1.3267,98.01,1.5311,0.9301,0.907,1.0273,0.799,6.5448,9.8784,6.1339
2013-08-01,1.3253,97.63,1.5196,0.9287,0.9027,1.0301,0.7988,6.5761,9.8628,6.1329
2013-08-02,1.3233,98.84,1.5164,0.931,0.8968,1.0292,0.7938,6.579,9.8908,6.1313
2013-08-05,1.328,98.9,1.5288,0.9295,0.891,1.0388,0.7725,6.6049,9.8459,6.1297
2013-08-06,1.327,98.52,1.5347,0.931,0.8901,1.0387,0.7766,6.5973,9.8423,6.1209
2013-08-07,1.3272,98.16,1.5358,0.9277,0.8969,1.0379,0.7872,6.5638,9.8792,6.1209
2013-08-08,1.3292,97.28,1.5448,0.9263,0.8928,1.0428,0.7886,6.5713,9.9288,6.1178
2013-08-09,1.3359,96.33,1.551,0.9208,0.908,1.0408,0.7981,6.4988,9.8456,6.1151
2013-08-12,1.3339,96.19,1.5502,0.9229,0.92,1.0288,0.8045,6.5011,9.7665,6.1166
2013-08-13,1.3297,96.71,1.548,0.927,0.9158,1.0308,0.801,6.5207,9.8566,6.1206
2013-08-14,1.3296,98.07,1.5453,0.9289,0.9134,1.0322,0.7995,6.5163,9.9454,6.1182
2013-08-15,1.3247,98.22,1.5483,0.9366,0.9124,1.0342,0.8025,6.5274,9.9788,6.119
2013-08-16,1.3285,98.15,1.5579,0.9354,0.9158,1.0326,0.8083,6.5024,9.9356,6.1092
2013-08-19,1.3331,97.6,1.5627,0.9266,0.9178,1.0335,0.8104,6.5125,10.0561,6.1109
2013-08-20,1.3359,97.99,1.565,0.9256,0.9158,1.0336,0.8112,6.5196,10.1559,6.1161
2013-08-21,1.3383,97.28,1.5661,0.9208,0.9069,1.0372,0.7983,6.5,10.1722,6.1158
2013-08-22,1.3388,97.49,1.5665,0.92,0.9028,1.043,0.7931,6.5215,10.2372,6.1155
2013-08-23,1.3313,98.68,1.5574,0.928,0.8989,1.0495,0.7813,6.5245,10.3281,6.1172
2013-08-26,1.338,98.24,1.5575,0.9216,0.9034,1.0502,0.7815,6.4938,10.2432,6.1126
2013-08-27,1.337,98.63,1.557,0.9237,0.9015,1.0521,0.7833,6.5342,10.2422,6.1119
2013-08-28,1.3345,97.83,1.5516,0.9217,0.8953,1.0531,0.7777,6.5196,10.4095,6.1147
2013-08-29,1.3351,97.38,1.5463,0.9202,0.8923,1.0504,0.7755,6.5085,10.4183,6.1173
2013-08-30,1.3257,98.14,1.5507,0.9285,0.8936,1.0502,0.7783,6.5657,10.3256,6.1181
2013-09-02,1.3228,98.32,1.5511,0.9316,0.894,1.0533,0.7748,6.6193,10.2649,6.1175
2013-09-03,1.322,99.24,1.5583,0.9319,0.9002,1.0525,0.7823,6.6051,10.1883,6.1135
2013-09-04,1.3175,99.52,1.5575,0.9358,0.903,1.0534,0.7807,6.6043,10.2976,6.1148
2013-09-05,1.3181,99.45,1.5611,0.9366,0.9159,1.0493,0.789,6.6131,10.2314,6.1137
2013-09-06,1.3213,99.9,1.562,0.9384,0.915,1.0485,0.7888,6.6264,10.2579,6.1128
2013-09-09,1.3176,99.83,1.5635,0.9376,0.9212,1.0406,0.7996,6.6422,10.0271,6.113
2013-09-10,1.3193,99.5,1.5673,0.9367,0.9201,1.0386,0.8003,6.6389,9.9963,6.1107
2013-09-11,1.3245,100.17,1.5701,0.9348,0.9283,1.0356,0.8045,6.5665,10.0401,6.1119
2013-09-12,1.3257,100.29,1.577,0.9346,0.9304,1.0336,0.8071,6.542,9.9366,6.1098
2013-09-13,1.3296,99.38,1.5811,0.9305,0.9247,1.0317,0.8145,6.5303,9.9381,6.1091
2013-09-16,1.3307,99.48,1.5874,0.9297,0.9255,1.0355,0.8121,6.5549,9.9305,6.113
2013-09-17,1.3344,98.88,1.5924,0.9276,0.9379,1.0299,0.8207,6.5157,9.7759,6.1099
2013-09-18,1.3358,99.09,1.5903,0.9257,0.9344,1.0317,0.82,6.4798,9.8449,6.1097
2013-09-19,1.3352,98.93,1.5966,0.9267,0.9353,1.0302,0.8223,6.4613,9.8333,6.1111
2013-09-20,1.355,98.91,1.6081,0.91,0.951,1.0198,0.842,6.3167,9.6428,6.1069
2013-09-23,1.3541,99.21,1.6027,0.9101,0.9366,1.0296,0.8359,6.3547,9.8883,6.1108
2013-09-24,1.3513,98.93,1.6052,0.9123,0.9428,1.0304,0.8382,6.365,9.8312,6.1132
2013-09-25,1.3483,98.85,1.5982,0.9121,0.9383,1.0301,0.8274,6.4073,9.8909,6.1182
2013-09-26,1.3509,98.49,1.6039,0.9107,0.9364,1.0312,0.8228,6.4286,9.8896,6.1171
2013-09-27,1.3504,98.64,1.6057,0.9101,0.9394,1.0308,0.8297,6.4124,10.0125,6.1184
2013-09-30,1.3494,97.69,1.6125,0.9073,0.9311,1.0311,0.8269,6.4458,10.0907,6.1178
2013-10-01,1.35,97.79,1.6153,0.9053,0.9322,1.0315,0.8271,6.4141,10.0849,6.1179
2013-10-02,1.3545,97.76,1.6229,0.904,0.9422,1.03,0.8287,6.3762,10.0564,6.1148
2013-10-03,1.3519,97.38,1.6202,0.905,0.9344,1.0349,0.8227,6.3966,10.13,6.1139
2013-10-04,1.3599,97.69,1.6215,0.9019,0.9381,1.0338,0.8284,6.3457,10.0882,6.1088
2013-10-07,1.3554,97.44,1.6026,0.9072,0.9436,1.029,0.8329,6.4229,10.0019,6.1089
2013-10-08,1.3576,96.93,1.607,0.9036,0.9418,1.0321,0.8294,6.4475,10.028,6.1089
2013-10-09,1.3572,97.1,1.6082,0.905,0.9476,1.0319,0.8321,6.4098,9.9345,6.1105
2013-10-10,1.352,97.3,1.5972,0.9096,0.9462,1.0373,0.8316,6.4619,9.9689,6.1132
2013-10-11,1.3527,97.85,1.5938,0.9103,0.944,1.0386,0.8263,6.514,9.9587,6.1089
2013-10-14,1.3545,98.13,1.595,0.9114,0.9444,1.0351,0.8305,6.4771,9.9091,6.1061
2013-10-15,1.356,98.25,1.5986,0.9101,0.9477,1.0345,0.8373,6.4867,9.9276,6.1013
2013-10-16,1.3489,98.62,1.5923,0.9164,0.9524,1.0359,0.8387,6.4969,9.9516,6.098
2013-10-17,1.3544,98.33,1.6032,0.9114,0.9533,1.0367,0.8419,6.5081,9.961,6.0988
2013-10-18,1.3624,98.03,1.606,0.9042,0.961,1.0303,0.8483,6.4442,9.834,6.0906
2013-10-21,1.3684,97.81,1.6172,0.902,0.9672,1.0296,0.8503,6.4164,9.7993,6.0913
2013-10-22,1.3677,98.1,1.6167,0.9032,0.9667,1.0292,0.8466,6.4326,9.8482,6.0876
2013-10-23,1.3673,98.39,1.6133,0.9034,0.967,1.0293,0.846,6.4063,9.8682,6.089
2013-10-24,1.3744,97.32,1.613,0.8955,0.9622,1.032,0.8379,6.3881,9.809,6.0837
2013-10-25,1.3804,97.36,1.6182,0.8907,0.9622,1.0399,0.8358,6.3541,9.7667,6.0778
2013-10-28,1.3805,97.48,1.6173,0.8927,0.9588,1.0447,0.8283,6.3154,9.8103,6.0758
2013-10-29,1.3808,97.64,1.6205,0.8939,0.9614,1.0444,0.8325,6.321,9.8034,6.0754
2013-10-30,1.376,97.68,1.608,0.8978,0.9499,1.0431,0.8255,6.3735,9.8887,6.0806
2013-10-31,1.3759,98.28,1.6066,0.8977,0.951,1.0451,0.8283,6.3748,9.8643,6.0824
2013-11-01,1.3659,98.19,1.6022,0.9029,0.952,1.0449,0.8293,6.4537,9.9482,6.0847
2013-11-04,1.3489,98.72,1.5922,0.9121,0.9429,1.0425,0.8263,6.5389,10.1919,6.0872
2013-11-05,1.3506,98.71,1.5961,0.912,0.9493,1.0413,0.8292,6.5026,10.2,6.0868
2013-11-06,1.3502,98.27,1.6054,0.911,0.9501,1.0434,0.8319,6.5122,10.2016,6.0859
2013-11-07,1.3508,98.61,1.6102,0.9121,0.9534,1.0439,0.8404,6.4987,10.2126,6.084
2013-11-08,1.3505,98.71,1.6076,0.9132,0.9492,1.0408,0.8377,6.4799,10.2542,6.0825
2013-11-11,1.3358,99.17,1.601,0.9219,0.9387,1.0482,0.8256,6.5933,10.3461,6.0805
2013-11-12,1.34,99.14,1.599,0.9196,0.9357,1.047,0.8254,6.5813,10.358,6.0793
2013-11-13,1.3398,99.75,1.5882,0.92,0.9324,1.0491,0.8222,6.6493,10.4056,6.0794
2013-11-14,1.342,99.56,1.5953,0.918,0.929,1.0496,0.8213,6.6846,10.3653,6.0793
2013-11-15,1.3429,100.03,1.6006,0.9181,0.9291,1.0496,0.8246,6.6846,10.3423,6.0786
2013-11-18,1.3502,100.18,1.6122,0.9146,0.9368,1.0437,0.8336,6.6374,10.178,6.0765
2013-11-19,1.3509,100.02,1.611,0.9128,0.9398,1.0425,0.8376,6.615,10.1444,6.0698
2013-11-20,1.3495,99.86,1.6088,0.9141,0.9418,1.0445,0.8339,6.627,10.1166,6.0645
2013-11-21,1.3528,99.9,1.6151,0.9105,0.9404,1.0456,0.8338,6.6035,10.1562,6.0666
2013-11-22,1.344,100.9,1.6097,0.9168,0.9266,1.0466,0.8214,6.6453,10.1627,6.0726
2013-11-25,1.355,101.26,1.6229,0.9073,0.9178,1.0521,0.8186,6.5769,10.0747,6.0744
2013-11-26,1.3512,101.71,1.619,0.9105,0.9155,1.0557,0.8204,6.5783,10.0456,6.0791
2013-11-27,1.3551,101.43,1.6183,0.909,0.9144,1.054,0.8208,6.5543,10.0822,6.0796
2013-11-28,1.3599,101.8,1.6293,0.9048,0.913,1.0536,0.82,6.5645,10.1186,6.0852
2013-11-29,1.3592,102.23,1.6341,0.9058,0.9136,1.0573,0.8159,6.5785,10.2065,6.0869
2013-12-02,1.3594,102.45,1.6371,0.9053,0.9114,1.0615,0.8137,6.5511,10.1943,6.0868
2013-12-03,1.3544,102.78,1.639,0.9094,0.9132,1.0649,0.8187,6.5573,10.2213,6.0857
2013-12-04,1.3569,102.81,1.6409,0.9059,0.912,1.0656,0.8225,6.5467,10.3766,6.0853
2013-12-05,1.3591,102.53,1.6358,0.9036,0.9015,1.0671,0.8184,6.5131,10.4056,6.0811
2013-12-06,1.3599,102.01,1.6353,0.9018,0.9027,1.0666,0.8203,6.5211,10.4785,6.0806
2013-12-09,1.3706,102.59,1.6357,0.8921,0.9128,1.0637,0.8287,6.5127,10.3295,6.0681
2013-12-10,1.371,103.05,1.6387,0.8926,0.9085,1.0648,0.8278,6.522,10.3369,6.0649
2013-12-11,1.3744,103.11,1.6455,0.8898,0.9117,1.0638,0.8287,6.5523,10.2908,6.0654
