,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,INR,IDR,ZAR,CNH,KRW
2019-02-04,1.1447,109.88,1.3052,0.9978,0.7228,1.3093,0.689,9.073,71.8075,13962.0,13.3902,6.7808,1120.79
2019-02-05,1.1417,109.94,1.3013,1.001,0.7245,1.3108,0.6891,9.1177,71.5713,13962.0,13.3816,6.7712,1122.02
2019-02-06,1.1397,109.67,1.2964,0.9999,0.7137,1.3192,0.6853,9.1473,71.5638,13920.0,13.4693,6.7731,1120.26
2019-02-07,1.1337,109.86,1.2899,1.0023,0.7107,1.3241,0.6759,9.2349,71.4563,13973.0,13.5991,6.7836,1124.14
2019-02-08,1.1323,109.73,1.2944,1.0005,0.7088,1.3278,0.674,9.2741,71.3125,13955.0,13.6245,6.7847,1123.75
2019-02-11,1.1304,110.19,1.2905,1.0033,0.7084,1.3283,0.6749,9.2768,71.1725,14034.0,13.7344,6.7995,1124.65
2019-02-12,1.1286,110.49,1.2851,1.0071,0.7085,1.3271,0.6732,9.2614,70.715,14068.0,13.7615,6.7816,1123.85
2019-02-13,1.1317,110.69,1.2883,1.0058,0.7113,1.3234,0.6816,9.2072,70.805,14059.0,13.8559,6.7734,1121.73
2019-02-14,1.1272,111.04,1.2835,1.0088,0.7104,1.3267,0.6831,9.2762,71.1575,14090.0,14.0881,6.7857,1125.25
2019-02-15,1.1296,110.47,1.2889,1.0052,0.7141,1.3244,0.6868,9.2829,71.2275,14154.0,14.0811,6.7705,1128.7
2019-02-18,1.1328,110.55,1.2936,1.0032,0.7154,1.3236,0.6871,9.2403,71.3562,14107.0,14.0689,6.7707,1125.68
2019-02-19,1.1307,110.81,1.2925,1.0042,0.7113,1.3251,0.6825,9.3634,71.3562,14103.0,14.1683,6.7735,1128.29
2019-02-20,1.1342,110.78,1.3034,1.0011,0.7156,1.3182,0.6865,9.3123,71.12,14044.0,14.1146,6.7221,1123.63
2019-02-21,1.1344,110.74,1.3069,1.0014,0.7109,1.3191,0.6815,9.3476,71.2388,14071.0,13.9073,6.7163,1125.28
2019-02-22,1.1335,110.69,1.3053,1.0004,0.7129,1.3135,0.6846,9.3457,71.1413,14058.0,14.0001,6.7096,1125.23
2019-02-25,1.1364,110.73,1.3069,0.9986,0.717,1.3126,0.6889,9.3102,70.9812,14018.0,13.873,6.68,1121.02
2019-02-26,1.1364,110.87,1.3215,1.0003,0.7155,1.3207,0.6883,9.3168,71.07,13992.0,13.8412,6.6898,1118.65
2019-02-27,1.1395,110.44,1.3295,0.9969,0.7167,1.3138,0.6878,9.2636,71.24,14030.0,13.865,6.6804,1118.86
2019-02-28,1.1402,110.76,1.3298,0.9948,0.7136,1.3178,0.6836,9.1921,70.7462,14069.0,13.9741,6.6885,1124.44
2019-03-01,1.1365,111.89,1.3202,0.9993,0.7079,1.3297,0.68,9.269,70.9113,14120.0,14.2295,6.714,1124.87
2019-03-04,1.1338,111.86,1.3218,1.0009,0.7084,1.3304,0.6805,9.2998,70.9113,14130.0,14.2557,6.7023,1125.14
2019-03-05,1.1324,111.95,1.3159,1.0011,0.7079,1.3349,0.6795,9.3258,70.49,14128.0,14.1465,6.7076,1125.4
2019-03-06,1.1303,111.88,1.3144,1.0047,0.7029,1.3379,0.6776,9.335,70.2787,14143.0,14.2073,6.7157,1128.9
2019-03-07,1.1316,111.66,1.316,1.004,0.7048,1.3427,0.6785,9.3225,70.005,14143.0,14.3353,6.7123,1129.0
2019-03-08,1.1235,111.17,1.3015,1.0082,0.7045,1.3416,0.6804,9.4342,70.1512,14314.0,14.4391,6.7309,1136.2
2019-03-11,1.1243,111.25,1.2991,1.0091,0.7044,1.3421,0.6807,9.4111,69.8862,14291.0,14.368,6.7315,1133.63
2019-03-12,1.1269,111.34,1.3157,1.009,0.7069,1.3405,0.6844,9.3855,69.7087,14267.0,14.2823,6.7188,1129.75
2019-03-13,1.1293,111.35,1.3152,1.0061,0.7059,1.3359,0.6836,9.3436,69.5387,14265.0,14.3306,6.716,1132.7
2019-03-14,1.1306,111.61,1.3233,1.0046,0.7045,1.3331,0.6812,9.3233,69.3538,14278.0,14.4598,6.7323,1134.9
2019-03-15,1.1326,111.48,1.329,1.0021,0.7085,1.3336,0.6846,9.2297,69.0975,14260.0,14.4013,6.7136,1137.11
2019-03-18,1.1352,111.48,1.3254,1.0003,0.7101,1.333,0.6866,9.2184,68.5338,14239.0,14.457,6.7176,1132.14
2019-03-19,1.1355,111.22,1.3293,0.9997,0.71,1.3313,0.6862,9.2123,68.9588,14233.0,14.387,6.7157,1130.72
2019-03-20,1.1351,111.51,1.324,0.9991,0.7093,1.3338,0.6845,9.1845,68.8325,14188.0,14.4866,6.6977,1130.41
2019-03-21,1.1388,110.63,1.3133,0.9942,0.7132,1.332,0.6898,9.1518,68.8325,14140.0,14.2274,6.6949,1127.66
2019-03-22,1.1302,109.92,1.3209,0.9936,0.7083,1.3429,0.6879,9.2796,68.9575,14163.0,14.4976,6.723,1130.16
2019-03-25,1.1313,110.16,1.3178,0.9936,0.7091,1.3416,0.6879,9.2289,68.9362,14185.0,14.4354,6.7191,1134.27
2019-03-26,1.1323,110.37,1.3231,0.9928,0.7129,1.3389,0.6905,9.2247,68.86,14173.0,14.3583,6.7181,1133.44
2019-03-27,1.1278,110.31,1.321,0.9933,0.7099,1.3404,0.681,9.2505,68.8763,14208.0,14.603,6.7333,1134.5
2019-03-28,1.1252,110.32,1.3162,0.9953,0.709,1.3427,0.6808,9.3173,69.3375,14243.0,14.6748,6.7415,1136.79
2019-03-29,1.1218,110.86,1.3035,0.9952,0.7096,1.3349,0.6804,9.2917,69.1612,14243.0,14.5012,6.7232,1135.18
2019-04-01,1.1231,110.96,1.3105,0.9952,0.7115,1.3352,0.6822,9.271,69.1612,14229.0,14.243,6.7192,1134.13
2019-04-02,1.12,111.36,1.306,0.9998,0.7079,1.3321,0.6765,9.3224,68.7462,14223.0,14.171,6.7247,1136.47
2019-04-03,1.1243,111.51,1.3171,0.997,0.7116,1.3306,0.6793,9.2736,68.425,14223.0,14.1633,6.7128,1134.51
2019-04-04,1.1228,111.4,1.3148,0.9985,0.7115,1.3355,0.6778,9.2725,69.1612,14183.0,14.1586,6.7187,1136.35
2019-04-05,1.1216,111.73,1.3038,1.0003,0.7105,1.3384,0.673,9.303,69.2262,14133.0,14.0931,6.7123,1136.13
2019-04-08,1.1243,111.47,1.3055,0.9996,0.7103,1.3377,0.6735,9.2845,69.6738,14167.0,14.1126,6.7221,1144.78
2019-04-09,1.1278,111.29,1.3087,0.9993,0.7147,1.3299,0.6748,9.2384,69.295,14133.0,14.0292,6.7168,1142.21
2019-04-10,1.1275,111.22,1.3082,1.0006,0.7146,1.3327,0.6754,9.2589,69.115,14153.0,13.9726,6.7248,1138.82
2019-04-11,1.1284,111.12,1.3097,1.0017,0.7161,1.3353,0.6758,9.257,68.9263,14140.0,13.9617,6.7226,1139.15
2019-04-12,1.1299,112.02,1.3074,1.0024,0.7173,1.3323,0.6763,9.2702,69.175,14120.0,13.9667,6.7089,1139.51
2019-04-15,1.131,111.95,1.311,1.0029,0.7173,1.3332,0.6759,9.2489,69.4212,14063.0,13.9467,6.7089,1133.09
2019-04-16,1.1301,111.9,1.3087,1.0058,0.7144,1.3388,0.6751,9.2646,69.6087,14085.0,14.0823,6.712,1135.74
2019-04-17,1.131,112.01,1.3046,1.0088,0.7197,1.3324,0.6736,9.231,69.6087,14085.0,13.9401,6.6863,1134.85
2019-04-18,1.1254,111.92,1.3009,1.0111,0.716,1.3371,0.6695,9.3129,69.355,14045.0,14.0898,6.7023,1137.0
2019-04-19,1.1245,111.92,1.2993,1.0146,0.7152,1.3391,0.6684,9.3015,69.355,14045.0,14.0599,6.7024,1136.85
2019-04-22,1.125,111.92,1.2989,1.0147,0.7135,1.3356,0.6678,9.3045,69.67,14078.0,14.1132,6.7113,1141.57
2019-04-23,1.1253,111.87,1.3009,1.0193,0.7111,1.3373,0.666,9.3323,69.6312,14080.0,14.1796,6.7209,1141.8
2019-04-24,1.1209,111.86,1.2939,1.0187,0.7035,1.3454,0.6622,9.3653,69.87,14105.0,14.3418,6.7226,1150.75
2019-04-25,1.1133,111.83,1.2874,1.0223,0.7001,1.3512,0.6592,9.5656,70.2612,14186.0,14.5166,6.7536,1160.62
2019-04-26,1.1151,111.58,1.2916,1.0196,0.7042,1.3455,0.6662,9.4965,70.0188,14199.0,14.3917,6.7405,1160.86
2019-04-29,1.1153,111.74,1.2921,1.0199,0.7051,1.3471,0.6666,9.5082,70.0188,14208.0,14.3388,6.7388,1158.58
2019-04-30,1.1212,111.33,1.3009,1.0193,0.7052,1.3441,0.6672,9.484,69.5663,14257.0,14.3225,6.7401,1168.15
2019-05-01,1.1236,111.3,1.3064,1.0158,0.7051,1.3396,0.6657,9.4973,69.5663,14257.0,14.2999,6.7283,1163.45
2019-05-02,1.1202,111.53,1.3051,1.0191,0.7022,1.3442,0.6629,9.5291,69.3587,14252.0,14.4447,6.7393,1165.79
2019-05-03,1.1198,111.1,1.3173,1.0166,0.7018,1.342,0.6647,9.5435,69.2225,14266.0,14.3515,6.7354,1169.85
2019-05-06,1.1198,110.79,1.3109,1.0187,0.699,1.3471,0.6617,9.581,69.4063,14298.0,14.4732,6.7813,1171.45
2019-05-07,1.1197,110.58,1.3087,1.0193,0.7016,1.3459,0.6597,9.5555,69.43,14280.0,14.4472,6.784,1166.54
2019-05-08,1.1204,110.01,1.3018,1.0171,0.7003,1.3477,0.6584,9.589,69.7137,14295.0,14.396,6.8002,1169.47
2019-05-09,1.1191,109.88,1.2984,1.019,0.6974,1.3474,0.6575,9.6419,69.9475,14360.0,14.3696,6.8474,1179.55
2019-05-10,1.1233,109.95,1.2998,1.0118,0.7002,1.3417,0.6597,9.6118,69.9113,14327.0,14.1597,6.8448,1177.38
2019-05-13,1.1235,109.66,1.3025,1.008,0.6975,1.3434,0.658,9.6429,70.5238,14423.0,14.2851,6.9032,1187.45
2019-05-14,1.1229,109.68,1.2952,1.0079,0.6946,1.3459,0.6581,9.5967,70.4413,14434.0,14.2548,6.9087,1189.38
2019-05-15,1.1196,109.36,1.2908,1.0074,0.6917,1.348,0.6556,9.6201,70.3375,14463.0,14.2561,6.9153,1188.72
2019-05-16,1.1206,109.64,1.2822,1.009,0.6926,1.3407,0.6575,9.5889,70.0338,14452.0,14.1374,6.9074,1191.13
2019-05-17,1.1158,110.08,1.2724,1.011,0.6868,1.3458,0.6519,9.6417,70.2237,14450.0,14.4298,6.9491,1195.55
2019-05-20,1.1154,109.92,1.2741,1.0099,0.6915,1.3439,0.6535,9.6513,69.7412,14455.0,14.3953,6.9459,1194.2
2019-05-21,1.1146,110.29,1.2695,1.0103,0.6877,1.3414,0.6504,9.67,69.7225,14480.0,14.4305,6.9372,1194.65
2019-05-22,1.1169,110.46,1.2668,1.0096,0.6889,1.3382,0.6504,9.6307,69.6675,14525.0,14.3677,6.9277,1193.6
2019-05-23,1.1136,110.04,1.2646,1.0085,0.6869,1.3468,0.6486,9.6472,70.0163,14480.0,14.4587,6.9407,1189.29
2019-05-24,1.1203,109.31,1.2714,1.0022,0.6927,1.3437,0.6553,9.5461,69.5275,14392.0,14.4119,6.9168,1188.22
2019-05-27,1.1192,109.49,1.2687,1.0051,0.6923,1.3451,0.6546,9.5684,69.5062,14380.0,14.4642,6.9144,1184.43
2019-05-28,1.1189,109.39,1.2675,1.004,0.6922,1.3476,0.6549,9.5535,69.6837,14375.0,14.6169,6.9278,1186.26
2019-05-29,1.1157,109.4,1.2643,1.0063,0.6918,1.3502,0.6517,9.5877,69.8337,14410.0,14.787,6.926,1194.52
2019-05-30,1.1137,109.73,1.2631,1.0094,0.6927,1.3494,0.652,9.5498,69.875,14410.0,14.6421,6.9269,1189.07
2019-05-31,1.1169,108.29,1.2629,1.0006,0.6938,1.3516,0.6531,9.4961,69.6987,14269.0,14.5803,6.9368,1190.91
2019-06-03,1.1184,108.29,1.2648,0.9989,0.6956,1.3498,0.6563,9.4808,69.265,14269.0,14.5441,6.926,1182.16
2019-06-04,1.1259,107.95,1.269,0.9929,0.699,1.3426,0.6601,9.4335,69.26,14269.0,14.6095,6.9271,1182.73
2019-06-05,1.1261,108.31,1.2709,0.9918,0.6996,1.3378,0.6638,9.435,69.26,14269.0,14.7341,6.9213,1178.51
2019-06-06,1.1235,108.19,1.2689,0.9954,0.6975,1.3408,0.6623,9.4391,69.2775,14269.0,14.914,6.9299,1181.26
2019-06-07,1.1334,108.19,1.2737,0.9877,0.7001,1.3267,0.6665,9.399,69.47,14269.0,14.9515,6.9442,1181.38
2019-06-10,1.1308,108.61,1.2675,0.9904,0.6964,1.3277,0.6613,9.4236,69.6537,14250.0,14.9046,6.9544,1185.15
2019-06-11,1.1314,108.74,1.2701,0.992,0.6953,1.3263,0.658,9.4383,69.4512,14239.0,14.7879,6.9293,1180.71
2019-06-12,1.132,108.35,1.2738,0.9933,0.695,1.3295,0.6577,9.4427,69.35,14241.0,14.7731,6.9302,1182.8
2019-06-13,1.1287,108.5,1.2671,0.9931,0.6907,1.3302,0.6562,9.4782,69.5137,14280.0,14.8356,6.933,1183.01
2019-06-14,1.1208,108.56,1.2589,0.999,0.6872,1.3414,0.6492,9.4905,69.8,14325.0,14.822,6.9306,1185.18
2019-06-17,1.122,108.69,1.2597,0.9989,0.6868,1.3412,0.6505,9.4917,69.9037,14337.0,14.8142,6.9333,1186.51
2019-06-18,1.1203,108.29,1.2536,0.999,0.6845,1.3416,0.6512,9.5008,69.6925,14326.0,14.6423,6.9361,1185.8
2019-06-19,1.1207,108.4,1.2587,0.997,0.6872,1.3379,0.6525,9.5397,69.7025,14270.0,14.5406,6.908,1176.0
2019-06-20,1.1303,107.79,1.2724,0.9859,0.6921,1.3194,0.6587,9.4183,69.4362,14183.0,14.2353,6.8614,1161.97
2019-06-21,1.1369,107.32,1.2737,0.9765,0.6926,1.3222,0.6589,9.3523,69.5762,14155.0,14.3346,6.8653,1163.75
2019-06-24,1.1391,107.29,1.2741,0.9752,0.6946,1.3186,0.6604,9.3066,69.3538,14147.0,14.3267,6.8783,1156.35
2019-06-25,1.1385,106.97,1.2755,0.9762,0.6972,1.3171,0.665,9.2493,69.3475,14125.0,14.2797,6.878,1156.28
2019-06-26,1.1367,107.69,1.269,0.9771,0.6984,1.3154,0.6677,9.2634,69.155,14178.0,14.3155,6.8758,1156.7
2019-06-27,1.1379,107.84,1.2716,0.9769,0.6991,1.3133,0.669,9.2733,69.0737,14140.0,14.1333,6.8778,1158.05
2019-06-28,1.1373,107.85,1.2696,0.9763,0.702,1.3095,0.6718,9.2845,69.0275,14126.0,14.0869,6.8679,1154.8
2019-07-01,1.1337,108.26,1.2637,0.9823,0.6995,1.3102,0.6699,9.2949,68.95,14113.0,14.1425,6.8447,1158.73
2019-07-02,1.1299,108.26,1.2626,0.9881,0.6992,1.3118,0.6665,9.3399,68.9425,14139.0,14.1483,6.8805,1166.13
2019-07-03,1.1297,107.63,1.257,0.9844,0.7024,1.3093,0.6692,9.3089,68.8975,14120.0,14.0856,6.8884,1171.25
2019-07-04,1.1286,107.79,1.2575,0.9857,0.7018,1.3072,0.6683,9.3236,68.5075,14135.0,13.9736,6.8776,1168.65
2019-07-05,1.1225,108.47,1.2521,0.9916,0.698,1.3081,0.6628,9.4432,68.42,14083.0,14.1766,6.8956,1170.4
2019-07-08,1.1215,108.53,1.2524,0.992,0.6981,1.3074,0.6638,9.4489,68.6575,14108.0,14.1643,6.8887,1181.86
2019-07-09,1.1202,108.8,1.2466,0.9946,0.6933,1.3124,0.6613,9.491,68.5488,14130.0,14.212,6.8928,1180.55
2019-07-10,1.1217,108.92,1.247,0.9917,0.692,1.3127,0.6598,9.476,68.5713,14132.0,14.1841,6.8905,1181.55
2019-07-11,1.1272,108.13,1.2561,0.986,0.698,1.305,0.6672,9.385,68.4487,14067.0,13.8983,6.8709,1173.43
2019-07-12,1.127,107.91,1.2572,0.9842,0.702,1.3028,0.6693,9.368,68.6837,14008.0,13.9599,6.879,1178.94
2019-07-15,1.1278,107.92,1.2546,0.9825,0.7031,1.303,0.6728,9.3617,68.5513,13920.0,13.8804,6.8747,1179.25
2019-07-16,1.1223,107.97,1.2419,0.9861,0.7026,1.3055,0.6718,9.3934,68.7137,13935.0,13.8706,6.8786,1177.63
2019-07-17,1.1219,108.25,1.2405,0.9898,0.7012,1.3061,0.6723,9.3753,68.8187,13983.0,13.9525,6.8797,1181.3
2019-07-18,1.1213,107.86,1.2478,0.9884,0.7031,1.3057,0.6743,9.371,68.9613,13960.0,14.0123,6.8842,1178.62
2019-07-19,1.1221,107.71,1.2502,0.9819,0.7042,1.3059,0.6764,9.3828,68.8075,13938.0,13.9358,6.8834,1174.39
2019-07-22,1.1222,107.87,1.2469,0.9813,0.7052,1.3053,0.6783,9.3969,68.92,13943.0,13.9139,6.8796,1178.33
2019-07-23,1.1181,108.1,1.246,0.9831,0.7031,1.3137,0.6735,9.4517,68.94,13985.0,13.8825,6.8818,1179.0
2019-07-24,1.1154,108.03,1.252,0.9851,0.6987,1.3127,0.6708,9.4367,68.98,13997.0,13.8934,6.8764,1177.82
2019-07-25,1.114,108.06,1.2496,0.9856,0.6969,1.3132,0.6693,9.4408,69.0413,13977.0,13.9271,6.8754,1181.43
2019-07-26,1.1128,108.68,1.2384,0.9932,0.6911,1.3166,0.6636,9.5023,68.905,14009.0,14.2957,6.8806,1184.88
2019-07-29,1.1124,108.63,1.2319,0.9918,0.6907,1.3171,0.6627,9.5076,68.73,14020.0,14.2149,6.8947,1183.46
2019-07-30,1.1146,108.62,1.2169,0.9901,0.6884,1.3173,0.6614,9.5496,68.8575,14028.0,14.2319,6.8852,1181.9
2019-07-31,1.1147,108.56,1.2166,0.9899,0.6895,1.3149,0.6609,9.5692,68.7975,14022.0,14.2099,6.8902,1183.01
2019-08-01,1.1034,108.99,1.2104,0.9958,0.6846,1.3222,0.6561,9.6742,69.0575,14116.0,14.474,6.9107,1188.55
2019-08-02,1.1108,106.59,1.2162,0.9824,0.6801,1.3207,0.6536,9.6404,69.6013,14185.0,14.7856,6.976,1197.6
2019-08-05,1.1171,106.11,1.2166,0.9745,0.6765,1.323,0.6519,9.6282,70.735,14255.0,14.9343,7.0903,1215.32
2019-08-06,1.1202,106.34,1.2186,0.9748,0.6787,1.3196,0.6548,9.5932,70.825,14277.0,14.8489,7.0688,1215.25
2019-08-07,1.1184,106.21,1.2135,0.979,0.6733,1.3296,0.6435,9.6072,70.8887,14225.0,14.8603,7.0815,1214.69
2019-08-08,1.1201,106.09,1.2152,0.976,0.6783,1.3305,0.6453,9.6053,70.695,14213.0,15.1544,7.0732,1208.94
2019-08-09,1.12,105.69,1.2033,0.9727,0.6786,1.3222,0.6468,9.5443,70.7925,14194.0,15.253,7.0984,1210.05
2019-08-12,1.1197,105.13,1.2087,0.9715,0.6752,1.3238,0.6451,9.5871,70.7925,14250.0,15.4382,7.1004,1216.09
2019-08-13,1.1216,105.22,1.2086,0.9677,0.6773,1.3255,0.6457,9.546,71.3975,14325.0,15.2969,7.0932,1221.99
2019-08-14,1.118,106.14,1.2095,0.9724,0.6757,1.3262,0.6434,9.5921,71.2775,14245.0,15.2521,7.0368,1212.55
2019-08-15,1.1154,105.76,1.2094,0.9728,0.677,1.3321,0.6435,9.6157,71.2775,14274.0,15.3438,7.0618,1214.87
2019-08-16,1.109,106.38,1.2149,0.9783,0.6779,1.3269,0.6429,9.6648,71.155,14240.0,15.3058,7.0446,1211.38
2019-08-19,1.1107,106.58,1.2122,0.9797,0.6777,1.3257,0.6417,9.6663,71.4325,14238.0,15.3526,7.0548,1211.07
2019-08-20,1.1082,106.32,1.2074,0.9795,0.6778,1.3333,0.6411,9.7149,71.7125,14268.0,15.3622,7.0722,1208.03
2019-08-21,1.1102,106.45,1.2121,0.9798,0.6789,1.3297,0.641,9.6456,71.5525,14244.0,15.2038,7.0712,1202.35
2019-08-22,1.1069,106.45,1.2139,0.9829,0.6764,1.3295,0.6379,9.6727,71.8163,14239.0,15.1999,7.0914,1207.27
2019-08-23,1.1144,105.39,1.2266,0.9743,0.6756,1.3283,0.6405,9.5912,71.665,14215.0,15.2496,7.1315,1210.69
2019-08-26,1.112,105.82,1.2242,0.9797,0.6767,1.3312,0.6379,9.6625,72.0238,14243.0,15.3025,7.1548,1217.76
2019-08-27,1.1107,105.81,1.2255,0.9804,0.676,1.3229,0.6372,9.6337,71.485,14255.0,15.2591,7.1668,1211.14
2019-08-28,1.1093,105.74,1.2209,0.9805,0.6747,1.3305,0.6355,9.6969,71.77,14259.0,15.3428,7.1673,1214.01
2019-08-29,1.1075,106.26,1.22,0.9826,0.6743,1.3285,0.6343,9.7355,71.7762,14238.0,15.3324,7.1497,1216.5
2019-08-30,1.0982,106.28,1.2156,0.9904,0.6733,1.3311,0.6328,9.8404,71.4063,14198.0,15.1954,7.1623,1211.35
2019-09-02,1.0967,106.39,1.2075,0.9913,0.6714,1.3334,0.6307,9.8094,71.4063,14194.0,15.2267,7.1761,1210.79
2019-09-03,1.0938,106.18,1.2034,0.9905,0.6725,1.3363,0.6286,9.882,72.3938,14228.0,15.1552,7.1819,1215.76
2019-09-04,1.1017,106.22,1.2205,0.9845,0.6787,1.3322,0.6355,9.7557,72.1225,14160.0,14.8841,7.1532,1208.04
2019-09-05,1.1056,106.64,1.2334,0.983,0.6824,1.3194,0.6395,9.6585,71.845,14155.0,14.8043,7.1414,1200.3
2019-09-06,1.1029,106.92,1.2283,0.9875,0.6846,1.3173,0.6434,9.6462,71.725,14101.0,14.805,7.1064,1196.95
2019-09-09,1.1026,106.98,1.2381,0.9911,0.6866,1.316,0.6435,9.6665,71.7063,14035.0,14.7049,7.1218,1192.88
2019-09-10,1.1039,107.38,1.2336,0.9908,0.6856,1.318,0.6419,9.734,71.7063,14053.0,14.6802,7.1067,1193.32
2019-09-11,1.1008,107.67,1.2347,0.9933,0.6867,1.3142,0.6418,9.6828,71.6687,14060.0,14.7014,7.111,1190.82
2019-09-12,1.1024,107.88,1.2319,0.9903,0.6877,1.3189,0.643,9.6551,71.135,13994.0,14.6328,7.0803,1186.64
2019-09-13,1.1073,108.09,1.2501,0.9904,0.6879,1.3288,0.6377,9.6097,70.9275,13967.0,14.579,7.0467,1176.82
2019-09-16,1.1039,107.76,1.2451,0.9913,0.6874,1.3264,0.6378,9.6634,71.5975,14042.0,14.6763,7.063,1183.1
2019-09-17,1.1025,108.13,1.2403,0.9943,0.6834,1.3256,0.6326,9.7052,71.7875,14100.0,14.776,7.0939,1190.63
2019-09-18,1.1044,108.19,1.2463,0.9958,0.6834,1.3268,0.6333,9.7267,71.235,14067.0,14.6451,7.0854,1191.43
2019-09-19,1.1066,107.92,1.2449,0.9911,0.6789,1.3284,0.6307,9.6989,71.325,14060.0,14.7024,7.0943,1193.67
2019-09-20,1.1017,107.56,1.2478,0.9909,0.6766,1.3263,0.6258,9.7158,70.945,14055.0,14.935,7.1243,1188.18
2019-09-23,1.0984,107.46,1.2423,0.9913,0.6771,1.3293,0.6273,9.7688,70.9312,14085.0,14.9081,7.1206,1194.06
2019-09-24,1.0988,107.69,1.2444,0.9894,0.6789,1.3258,0.6297,9.7298,71.0163,14114.0,14.8827,7.1059,1195.61
2019-09-25,1.0994,107.32,1.2414,0.9863,0.6775,1.3264,0.6315,9.7124,71.0387,14152.0,15.0133,7.1256,1198.8
2019-09-26,1.093,107.57,1.2342,0.9944,0.6761,1.3251,0.6302,9.752,70.8812,14165.0,14.9751,7.127,1198.8
2019-09-27,1.094,107.92,1.2292,0.9909,0.6764,1.3247,0.6296,9.7943,70.5663,14173.0,15.1275,7.1382,1199.96
2019-09-30,1.0922,107.93,1.2302,0.9953,0.6751,1.3249,0.6263,9.8103,70.8688,14195.0,15.2161,7.1435,1196.38
2019-10-01,1.0901,108.29,1.2301,1.0013,0.6695,1.3271,0.6222,9.9118,71.0837,14216.0,15.3169,7.1479,1199.15
2019-10-02,1.0921,107.59,1.225,0.9994,0.6681,1.325,0.6235,9.8946,71.0837,14197.0,15.2864,7.1577,1205.93
2019-10-03,1.0957,107.07,1.2295,1.0006,0.672,1.3332,0.6288,9.8953,70.8962,14172.0,15.1648,7.1335,1205.13
2019-10-04,1.0979,106.94,1.2331,0.9958,0.6771,1.3314,0.632,9.84,70.89,14138.0,15.0506,7.1126,1196.56
2019-10-07,1.0978,106.89,1.2331,0.9945,0.6737,1.3312,0.6286,9.9118,71.0262,14163.0,15.1425,7.1354,1196.65
2019-10-08,1.0987,106.95,1.222,0.9917,0.6742,1.332,0.6318,9.8933,71.0262,14162.0,15.2456,7.1437,1193.25
2019-10-09,1.0981,107.37,1.2227,0.9942,0.6744,1.3307,0.6312,9.9443,71.0725,14173.0,15.1756,7.1314,1197.89
2019-10-10,1.1026,107.42,1.2245,0.9926,0.6764,1.3311,0.6327,9.8362,71.0663,14150.0,15.1535,7.1226,1196.03
2019-10-11,1.1042,108.29,1.2668,0.9974,0.6794,1.3203,0.6337,9.8031,71.0163,14138.0,14.7756,7.0811,1188.79
2019-10-14,1.1031,108.19,1.2555,0.9954,0.6754,1.3214,0.6288,9.846,71.225,14140.0,14.7942,7.0737,1184.98
2019-10-15,1.1016,108.22,1.2653,0.9973,0.6755,1.3227,0.6276,9.8365,71.5437,14166.0,14.849,7.0851,1185.15
2019-10-16,1.1025,108.73,1.2754,0.9981,0.6737,1.3214,0.6254,9.8173,71.4362,14172.0,14.9711,7.1061,1187.82
2019-10-17,1.1113,108.8,1.2883,0.9914,0.6828,1.3172,0.6329,9.7246,71.1675,14155.0,14.8387,7.0776,1186.93
2019-10-18,1.1167,108.45,1.2984,0.9854,0.6856,1.3127,0.6382,9.6509,71.1488,14148.0,14.791,7.0715,1181.46
2019-10-21,1.1163,108.58,1.2982,0.9854,0.6876,1.3106,0.641,9.6132,71.1488,14081.0,14.7768,7.0672,1172.06
2019-10-22,1.1142,108.57,1.2961,0.9884,0.6862,1.3089,0.6418,9.6283,70.94,14041.0,14.6658,7.0781,1170.09
2019-10-23,1.1107,108.47,1.2862,0.9906,0.6838,1.3098,0.6402,9.6711,70.9125,14032.0,14.691,7.0741,1172.5
2019-10-24,1.1128,108.64,1.2893,0.9905,0.6834,1.308,0.6396,9.6248,71.025,14059.0,14.6138,7.0726,1173.1
2019-10-25,1.108,108.67,1.2827,0.9947,0.6823,1.3058,0.6349,9.6841,70.8887,14038.0,14.6269,7.0511,1172.97
2019-10-28,1.1095,108.72,1.2831,0.9951,0.6829,1.3058,0.6356,9.6824,70.8887,14028.0,14.5717,7.0646,1170.53
2019-10-29,1.109,108.94,1.2866,0.996,0.6848,1.306,0.6344,9.731,70.8438,14035.0,14.6693,7.0618,1163.19
2019-10-30,1.1122,108.84,1.2895,0.992,0.6873,1.3081,0.6359,9.712,70.895,14031.0,14.6266,7.054,1168.07
2019-10-31,1.1155,108.28,1.2944,0.9879,0.6895,1.3169,0.6403,9.6558,70.9287,14043.0,15.096,7.0511,1163.72
2019-11-01,1.1166,108.19,1.2946,0.9857,0.6904,1.3142,0.6427,9.5609,70.81,14039.0,15.0374,7.0419,1165.55
2019-11-04,1.1163,108.45,1.2916,0.9879,0.6908,1.3154,0.6437,9.5671,70.765,14014.0,14.8304,7.0318,1159.23
2019-11-05,1.1122,108.84,1.2907,0.9907,0.6918,1.312,0.6416,9.6223,70.6888,13969.0,14.7128,6.9944,1157.45
2019-11-06,1.109,109.03,1.2888,0.993,0.69,1.3161,0.638,9.6107,70.9888,14023.0,14.802,7.0023,1157.4
2019-11-07,1.1089,109.18,1.2865,0.9915,0.6908,1.3164,0.6381,9.5915,70.9675,13998.0,14.7139,6.9722,1159.38
