,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,INR,IDR,ZAR,CNH,KRW
2018-10-25,1.1413,112.63,1.292,0.9968,0.7094,1.3094,0.6545,9.0694,73.2962,15210.0,14.158,6.9492,1139.39
2018-10-26,1.1406,112.28,1.2897,0.9992,0.7082,1.3028,0.6524,9.1054,73.425,15194.0,14.5121,6.9523,1136.21
2018-10-29,1.1407,111.89,1.283,0.997,0.7085,1.3107,0.6525,9.1275,73.2997,15213.0,14.585,6.9584,1140.5
2018-10-30,1.1395,112.22,1.2835,0.9999,0.7094,1.309,0.6548,9.1186,73.4925,15230.0,14.4556,6.9607,1142.95
2018-10-31,1.1358,112.83,1.2748,1.0025,0.7087,1.3123,0.6544,9.1659,73.9,15225.0,14.6804,6.9739,1138.77
2018-11-01,1.1338,113.13,1.2742,1.0059,0.7095,1.3133,0.654,9.1766,73.8938,15203.0,14.7077,6.9772,1141.35
2018-11-02,1.1372,112.98,1.287,1.0038,0.7156,1.3116,0.6608,9.0658,73.15,15088.0,14.5629,6.9458,1126.38
2018-11-05,1.1398,113.17,1.3019,1.0029,0.7223,1.3099,0.6644,9.0524,72.8788,14976.0,14.2621,6.892,1118.55
2018-11-06,1.1384,113.24,1.3025,1.0046,0.7198,1.3102,0.666,9.0737,72.91,14948.0,14.3705,6.9209,1122.49
2018-11-07,1.1402,113.13,1.3031,1.0044,0.7232,1.3126,0.667,9.0675,72.91,14783.0,14.2435,6.9179,1120.76
2018-11-08,1.1492,113.07,1.3169,0.9954,0.7288,1.3076,0.678,8.9869,72.91,14614.0,13.9368,6.9133,1116.45
2018-11-09,1.142,113.7,1.3104,1.0025,0.7284,1.3099,0.6777,8.9792,72.7063,14645.0,13.9877,6.9249,1120.62
2018-11-12,1.1331,113.79,1.2951,1.0051,0.7241,1.3196,0.6743,9.0792,72.6783,14763.0,14.3505,6.9485,1131.91
2018-11-13,1.1261,113.92,1.285,1.0098,0.7204,1.3209,0.6728,9.1232,72.79,14863.0,14.3945,6.9624,1140.35
2018-11-14,1.1241,114.08,1.2908,1.011,0.7201,1.3236,0.6747,9.1007,72.1575,14783.0,14.4628,6.9545,1132.12
2018-11-15,1.127,113.93,1.2918,1.0102,0.7196,1.3232,0.6775,9.1167,72.0583,14753.0,14.4037,6.9511,1132.87
2018-11-16,1.13,113.43,1.2801,1.0066,0.7263,1.323,0.6808,9.0934,72.01,14623.0,14.2687,6.9371,1128.0
2018-11-19,1.1411,112.87,1.2834,1.0008,0.7325,1.3161,0.6867,9.0116,71.9312,14545.0,14.045,6.9288,1121.82
2018-11-20,1.1419,112.74,1.2865,0.997,0.7307,1.3169,0.6837,9.0,71.4775,14545.0,13.9998,6.9345,1127.55
2018-11-21,1.1431,112.45,1.2865,0.9928,0.7267,1.3178,0.6848,9.0232,71.4775,14635.0,14.0726,6.9401,1130.3
2018-11-22,1.1375,113.12,1.2777,0.9955,0.7229,1.3298,0.6813,9.0767,71.135,14604.0,14.0183,6.9384,1128.6
2018-11-23,1.1415,112.95,1.2896,0.9943,0.7251,1.3228,0.6808,9.0403,71.135,14541.0,13.8905,6.9255,1133.53
2018-11-26,1.1342,112.94,1.2848,0.9968,0.723,1.3234,0.6779,9.0918,70.5213,14544.0,13.8561,6.9422,1134.5
2018-11-27,1.1367,113.23,1.2851,0.9967,0.7267,1.32,0.6805,9.0466,70.87,14495.0,13.8275,6.9356,1130.08
2018-11-28,1.1318,113.59,1.2758,0.9997,0.7237,1.3258,0.6793,9.0903,70.8138,14534.0,13.859,6.9462,1131.32
2018-11-29,1.1292,113.77,1.2793,0.9984,0.7237,1.3326,0.68,9.0881,70.1738,14465.0,13.9664,6.9537,1122.21
2018-11-30,1.1351,113.36,1.2765,0.9963,0.7311,1.3288,0.686,9.0744,69.6888,14332.0,13.7182,6.9436,1118.0
2018-12-03,1.133,113.72,1.2748,0.9973,0.7371,1.3258,0.6921,9.0955,69.8725,14270.0,13.72,6.932,1116.93
2018-12-04,1.1339,113.55,1.2719,0.999,0.7374,1.3188,0.6918,9.044,70.51,14323.0,13.6726,6.8886,1109.36
2018-12-05,1.1406,112.76,1.2817,0.9944,0.7387,1.3174,0.6963,8.9655,70.6662,14364.0,13.5656,6.8352,1111.64
2018-12-06,1.1343,113.02,1.2765,0.9981,0.7292,1.3284,0.6921,8.9971,70.7902,14483.0,13.7889,6.8609,1112.67
2018-12-07,1.133,112.8,1.2731,0.9982,0.72,1.3438,0.6863,9.0253,70.555,14526.0,14.0466,6.9047,1120.48
2018-12-10,1.14,112.65,1.2754,0.9907,0.7192,1.3318,0.6851,9.0426,71.31,14498.0,14.1925,6.8939,1124.65
2018-12-11,1.1406,112.72,1.2712,0.9899,0.7216,1.3313,0.6888,9.0532,72.4362,14605.0,14.2133,6.9145,1132.48
2018-12-12,1.1388,113.13,1.261,0.9874,0.7209,1.3399,0.687,9.0426,72.02,14580.0,14.3723,6.9112,1128.6
2018-12-13,1.1335,113.45,1.2536,0.9942,0.721,1.3376,0.6852,9.1447,71.7,14543.0,14.31,6.8906,1124.85
2018-12-14,1.1373,113.45,1.2658,0.9922,0.7229,1.3358,0.6869,9.0726,71.7525,14515.0,14.1351,6.881,1127.96
2018-12-17,1.1305,113.32,1.2579,0.9965,0.7177,1.3381,0.6794,9.0602,71.8475,14603.0,14.4039,6.9011,1132.6
2018-12-18,1.1339,113.31,1.261,0.9953,0.7176,1.3384,0.6808,9.0386,71.3262,14561.0,14.3461,6.8963,1129.22
2018-12-19,1.1388,112.33,1.265,0.9911,0.7194,1.3405,0.687,9.0396,70.0837,14435.0,14.2972,6.8962,1126.1
2018-12-20,1.1408,112.37,1.2649,0.993,0.7196,1.3465,0.6857,9.0546,70.6637,14504.0,14.2912,6.8969,1129.43
2018-12-21,1.1477,111.72,1.2696,0.9867,0.7142,1.3462,0.6785,8.9434,69.9413,14503.0,14.2263,6.8875,1121.73
2018-12-24,1.1372,110.92,1.2648,0.9937,0.7042,1.3596,0.6725,9.0488,70.1563,14503.0,14.6488,6.9217,1128.45
2018-12-25,1.1402,111.11,1.2649,0.9945,0.7059,1.3569,0.673,9.0553,70.1563,14503.0,14.5398,6.905,1124.44
2018-12-26,1.1391,110.27,1.2673,0.9865,0.7036,1.3637,0.6745,9.0805,69.93,14599.0,14.6595,6.9129,1123.69
2018-12-27,1.1385,110.57,1.2682,0.9893,0.7055,1.3601,0.6729,9.0682,70.2069,14563.0,14.5968,6.8942,1122.02
2018-12-28,1.1403,110.76,1.2638,0.9901,0.7045,1.3603,0.671,9.0199,70.0587,14553.0,14.5132,6.8762,1120.59
2018-12-31,1.1447,110.43,1.2687,0.9842,0.705,1.3633,0.6714,8.9671,69.7887,14493.0,14.4326,6.8828,1115.06
2019-01-01,1.1449,110.04,1.274,0.9842,0.7055,1.3613,0.6711,8.9396,69.72,14493.0,14.3818,6.8765,1113.3
2019-01-02,1.1453,109.77,1.2742,0.9816,0.7052,1.3632,0.6717,8.86,69.6325,14446.0,14.3819,6.8677,1114.8
2019-01-03,1.1437,109.05,1.2673,0.9843,0.7009,1.3632,0.6703,8.9393,70.295,14451.0,14.5145,6.8677,1123.86
2019-01-04,1.1368,107.64,1.257,0.9883,0.6968,1.3616,0.6639,9.0491,69.965,14380.0,14.5183,6.8857,1125.92
2019-01-07,1.1395,108.53,1.2701,0.9865,0.7115,1.3378,0.6734,8.9602,69.4238,14178.0,13.985,6.8656,1116.35
2019-01-08,1.1439,108.35,1.2731,0.9828,0.7126,1.3364,0.6753,8.9426,69.8438,14059.0,13.9473,6.8542,1117.48
2019-01-09,1.1446,108.72,1.2758,0.9808,0.7125,1.3281,0.6734,8.8988,70.0587,14104.0,14.0246,6.8597,1122.11
2019-01-10,1.1452,108.89,1.2726,0.9804,0.716,1.3242,0.6763,8.9396,70.53,14048.0,13.9679,6.8336,1118.4
2019-01-11,1.1528,108.13,1.2751,0.9764,0.7185,1.3218,0.6785,8.878,70.4113,14073.0,13.8785,6.7915,1117.55
2019-01-14,1.1463,108.48,1.2849,0.985,0.7211,1.3263,0.6828,8.9312,70.5,14053.0,13.8913,6.7638,1119.65
2019-01-15,1.1462,108.16,1.2841,0.9829,0.7191,1.3278,0.6815,8.94,70.7525,14095.0,13.9249,6.7736,1122.91
2019-01-16,1.1429,108.5,1.2843,0.9863,0.7201,1.3259,0.6827,8.9488,71.025,14130.0,13.7953,6.7685,1123.53
2019-01-17,1.14,108.78,1.2862,0.9884,0.7178,1.3273,0.6773,8.9654,71.095,14134.0,13.716,6.7695,1119.55
2019-01-18,1.14,108.82,1.2885,0.9922,0.7165,1.328,0.6737,9.0211,71.0788,14166.0,13.7035,6.7768,1121.56
2019-01-21,1.137,109.75,1.2861,0.9947,0.7181,1.327,0.6753,9.0222,71.3428,14213.0,13.84,6.8038,1126.76
2019-01-22,1.1377,109.61,1.286,0.997,0.7159,1.3287,0.6727,9.0122,71.23,14209.0,13.8672,6.8027,1132.51
2019-01-23,1.1363,109.45,1.2915,0.9966,0.7123,1.3321,0.671,9.0308,71.095,14195.0,13.9252,6.8146,1131.15
2019-01-24,1.1358,109.63,1.2992,0.9986,0.7138,1.3321,0.679,9.0309,71.255,14127.0,13.8592,6.7972,1126.26
2019-01-25,1.1344,109.78,1.3039,0.9952,0.7094,1.3355,0.6766,9.0692,70.9825,14155.0,13.8188,6.8036,1127.93
2019-01-28,1.1407,109.54,1.3189,0.9931,0.7182,1.3218,0.6831,9.0456,70.9637,14035.0,13.62,6.7599,1119.99
2019-01-29,1.1414,109.45,1.3172,0.9915,0.718,1.3226,0.6853,9.0625,71.13,14070.0,13.65,6.7555,1120.77
2019-01-30,1.144,109.43,1.3165,0.9922,0.7168,1.326,0.6849,9.0553,71.3813,14089.0,13.6381,6.7533,1118.85
2019-01-31,1.1429,109.4,1.3098,0.9964,0.7202,1.3233,0.684,9.0913,70.9187,14040.0,13.592,6.7309,1111.97
2019-02-01,1.1477,108.6,1.3135,0.9931,0.7271,1.3139,0.6906,9.0304,71.0713,13945.0,13.3393,6.721,1112.43
2019-02-04,1.1456,109.5,1.3077,0.9946,0.7244,1.3096,0.6906,9.0601,71.5425,13950.0,13.3282,6.7526,1119.3
2019-02-05,1.1447,109.88,1.3052,0.9978,0.7228,1.3093,0.689,9.073,71.6975,13950.0,13.3902,6.7808,1119.9
2019-02-06,1.1417,109.94,1.3013,1.001,0.7245,1.3108,0.6891,9.1177,71.5488,13945.0,13.3816,6.7712,1119.76
2019-02-07,1.1397,109.67,1.2965,0.9999,0.7137,1.3192,0.6853,9.1473,71.67,13930.0,13.4693,6.7731,1121.94
2019-02-08,1.1337,109.86,1.2899,1.0023,0.7107,1.3241,0.6759,9.2349,71.3775,13975.0,13.5991,6.7836,1124.68
2019-02-11,1.1328,109.74,1.2946,1.0002,0.7096,1.3286,0.6748,9.2678,71.2612,13988.0,13.6248,6.7844,1123.88
2019-02-12,1.1304,110.19,1.2905,1.0033,0.7084,1.3283,0.6749,9.2768,71.1637,14080.0,13.7343,6.7995,1126.02
2019-02-13,1.1286,110.49,1.2851,1.0071,0.7085,1.3271,0.6732,9.2614,70.5038,14033.0,13.7615,6.7816,1121.32
2019-02-14,1.1317,110.69,1.2883,1.0058,0.7113,1.3234,0.6816,9.2072,70.8662,14071.0,13.8558,6.7733,1125.56
2019-02-15,1.1272,111.04,1.2835,1.0088,0.7104,1.3267,0.6831,9.2762,71.2188,14096.0,14.0881,6.7857,1126.51
2019-02-18,1.1294,110.44,1.2897,1.0058,0.714,1.3255,0.6859,9.2848,71.3025,14118.0,14.0869,6.7778,1126.09
2019-02-19,1.1328,110.55,1.2936,1.0032,0.7154,1.3236,0.6871,9.2403,71.3025,14113.0,14.0689,6.7707,1126.79
2019-02-20,1.1307,110.81,1.2925,1.0042,0.7113,1.3251,0.6825,9.3634,71.2688,14064.0,14.1683,6.7735,1122.35
2019-02-21,1.1342,110.78,1.3034,1.0011,0.7156,1.3182,0.6865,9.3123,71.0525,14049.0,14.1146,6.7221,1122.69
2019-02-22,1.1344,110.74,1.3069,1.0014,0.7109,1.3191,0.6815,9.3476,71.19,14078.0,13.9073,6.7163,1125.13
2019-02-25,1.1337,110.69,1.306,1.0001,0.713,1.3143,0.6843,9.3435,71.0313,13995.0,13.9699,6.7026,1122.89
2019-02-26,1.1364,110.73,1.3069,0.9986,0.717,1.3126,0.6889,9.3102,71.1888,13977.0,13.873,6.68,1115.95
2019-02-27,1.1364,110.87,1.3215,1.0003,0.7155,1.3207,0.6883,9.3168,71.0775,13985.0,13.8412,6.6898,1115.17
2019-02-28,1.1395,110.44,1.3295,0.9969,0.7167,1.3138,0.6878,9.2636,71.2637,14040.0,13.865,6.6804,1118.52
2019-03-01,1.1402,110.76,1.3298,0.9948,0.7136,1.3178,0.6836,9.1921,70.77,14101.0,13.9741,6.6885,1125.27
2019-03-04,1.1376,111.77,1.3239,0.9985,0.7085,1.3293,0.6806,9.2529,70.77,14138.0,14.1795,6.7101,1127.6
2019-03-05,1.1338,111.86,1.3218,1.0009,0.7084,1.3304,0.6805,9.2998,70.9525,14138.0,14.2557,6.7023,1129.19
2019-03-06,1.1324,111.95,1.3159,1.0011,0.7079,1.3348,0.6795,9.3258,70.5938,14126.0,14.1465,6.7076,1127.16
2019-03-07,1.1303,111.88,1.3144,1.0047,0.7029,1.3379,0.6776,9.335,70.0875,14126.0,14.2073,6.7157,1128.8
2019-03-08,1.1316,111.66,1.316,1.004,0.7048,1.3427,0.6785,9.3225,70.0963,14224.0,14.3353,6.7123,1134.05
2019-03-11,1.1238,111.12,1.3005,1.0076,0.7044,1.3415,0.6805,9.4234,70.0112,14334.0,14.4388,6.7308,1134.1
2019-03-12,1.1243,111.25,1.2991,1.0091,0.7043,1.3421,0.6807,9.4111,69.75,14253.0,14.368,6.7315,1132.22
2019-03-13,1.1269,111.34,1.3157,1.009,0.7069,1.3404,0.6844,9.3855,69.6862,14245.0,14.2823,6.7188,1128.27
2019-03-14,1.1293,111.35,1.3152,1.0061,0.7059,1.3359,0.6836,9.3436,69.6825,14240.0,14.3306,6.716,1130.79
2019-03-15,1.1306,111.61,1.3233,1.0046,0.7045,1.3331,0.6813,9.3232,69.335,14290.0,14.4598,6.7323,1136.5
2019-03-18,1.1325,111.46,1.3294,1.002,0.7085,1.3335,0.6844,9.2357,68.9225,14238.0,14.4144,6.7136,1135.72
2019-03-19,1.1352,111.48,1.3254,1.0003,0.7101,1.333,0.6866,9.2184,68.5875,14218.0,14.457,6.7176,1132.14
2019-03-20,1.1355,111.22,1.3293,0.9997,0.71,1.3313,0.6862,9.2123,69.0462,14227.0,14.387,6.7157,1130.66
2019-03-21,1.1351,111.51,1.324,0.9991,0.7093,1.3338,0.6845,9.1845,69.0462,14105.0,14.4865,6.6977,1126.16
2019-03-22,1.1388,110.63,1.3133,0.9942,0.7132,1.332,0.6898,9.1518,68.6975,14136.0,14.2274,6.6949,1128.74
2019-03-25,1.1318,109.87,1.3186,0.9945,0.7083,1.3426,0.6876,9.2731,69.0737,14205.0,14.4957,6.7251,1136.13
2019-03-26,1.1313,110.16,1.3178,0.9936,0.7091,1.3416,0.6879,9.2288,68.8962,14178.0,14.4354,6.7191,1132.13
2019-03-27,1.1323,110.37,1.3231,0.9928,0.7129,1.3389,0.6905,9.2248,69.0075,14195.0,14.3583,6.7181,1134.87
2019-03-28,1.1278,110.31,1.321,0.9933,0.7099,1.3404,0.681,9.2505,69.105,14216.0,14.6029,6.7333,1139.44
2019-03-29,1.1252,110.32,1.3162,0.9953,0.709,1.3427,0.6808,9.3173,69.185,14242.0,14.6747,6.7415,1135.32
2019-04-01,1.122,110.8,1.3036,0.9946,0.7115,1.3352,0.6808,9.293,69.185,14225.0,14.3216,6.7178,1137.75
2019-04-02,1.1231,110.96,1.3105,0.9952,0.7115,1.3352,0.6822,9.271,69.3625,14220.0,14.243,6.7192,1132.17
2019-04-03,1.12,111.36,1.306,0.9998,0.7079,1.3321,0.6765,9.3224,68.8087,14220.0,14.171,6.7247,1137.3
2019-04-04,1.1243,111.51,1.3171,0.997,0.7116,1.3306,0.6793,9.2736,68.5362,14192.0,14.1633,6.7128,1134.46
2019-04-05,1.1228,111.4,1.3147,0.9985,0.7115,1.3355,0.6778,9.2725,69.0287,14180.0,14.1586,6.7187,1135.94
2019-04-08,1.1217,111.71,1.3027,1.0002,0.7101,1.3387,0.6735,9.2935,69.3425,14151.0,14.0805,6.711,1138.05
2019-04-09,1.1243,111.47,1.3055,0.9996,0.7103,1.3377,0.6735,9.2845,69.585,14155.0,14.1126,6.7221,1141.51
2019-04-10,1.1278,111.29,1.3087,0.9993,0.7147,1.3299,0.6748,9.2384,69.3338,14146.0,14.0291,6.7168,1141.18
2019-04-11,1.1275,111.22,1.3082,1.0006,0.7146,1.3327,0.6754,9.2589,69.2063,14146.0,13.9725,6.7248,1137.98
2019-04-12,1.1284,111.12,1.3097,1.0017,0.7161,1.3353,0.6758,9.257,69.084,14145.0,13.9616,6.7226,1141.75
2019-04-15,1.1308,112.01,1.3076,1.0028,0.7186,1.3337,0.6764,9.2705,69.11,14085.0,13.9627,6.7066,1136.25
2019-04-16,1.131,111.95,1.311,1.0029,0.7173,1.3332,0.6759,9.2489,69.4325,14060.0,13.9467,6.7089,1134.45
2019-04-17,1.1301,111.9,1.3087,1.0058,0.7144,1.3388,0.6751,9.2646,69.4325,14060.0,14.0823,6.712,1137.49
2019-04-18,1.131,112.01,1.3046,1.0088,0.7197,1.3324,0.6736,9.231,69.4812,14003.0,13.9401,6.6863,1132.63
2019-04-19,1.1254,111.92,1.3009,1.0111,0.716,1.3371,0.6695,9.3129,69.4812,14003.0,14.0898,6.7023,1137.4
2019-04-22,1.1244,111.93,1.2995,1.0144,0.7149,1.3389,0.6686,9.302,69.755,14045.0,14.0537,6.7062,1136.54
2019-04-23,1.125,111.92,1.2989,1.0147,0.7135,1.3356,0.6678,9.3045,69.5987,14072.0,14.1132,6.7113,1139.7
2019-04-24,1.1253,111.87,1.3009,1.0193,0.7111,1.3373,0.666,9.3323,69.76,14091.0,14.1796,6.7209,1142.88
2019-04-25,1.1209,111.86,1.2939,1.0187,0.7035,1.3454,0.6622,9.3653,70.0163,14111.0,14.3419,6.7226,1156.4
2019-04-26,1.1133,111.83,1.2874,1.0223,0.7001,1.3512,0.6592,9.5656,70.1425,14194.0,14.5166,6.7536,1159.49
2019-04-29,1.1156,111.6,1.2926,1.0192,0.7043,1.3457,0.666,9.5,70.1425,14190.0,14.3869,6.7407,1157.85
2019-04-30,1.1153,111.74,1.2921,1.0199,0.7051,1.3471,0.6666,9.5082,69.8225,14205.0,14.3388,6.7388,1158.87
2019-05-01,1.1212,111.33,1.3009,1.0193,0.7052,1.3441,0.6672,9.484,69.8225,14205.0,14.3225,6.7401,1164.82
2019-05-02,1.1236,111.3,1.3064,1.0158,0.7051,1.3396,0.6657,9.4973,69.6263,14206.0,14.2999,6.7283,1165.94
2019-05-03,1.1202,111.53,1.305,1.0191,0.7022,1.3442,0.6629,9.5291,69.4025,14265.0,14.4447,6.7393,1165.6
2019-05-06,1.1171,110.72,1.3105,1.018,0.6983,1.3434,0.6617,9.5628,69.37,14126.0,14.4368,6.7685,1164.34
2019-05-07,1.1198,110.79,1.3109,1.0187,0.699,1.3471,0.6617,9.581,69.3175,14293.0,14.4732,6.7813,1169.68
2019-05-08,1.1197,110.58,1.3087,1.0193,0.7016,1.3459,0.6597,9.5555,69.5513,14289.0,14.4472,6.784,1172.32
2019-05-09,1.1204,110.01,1.3018,1.0171,0.7003,1.3477,0.6584,9.589,69.9163,14306.0,14.3959,6.8002,1172.18
2019-05-10,1.1191,109.88,1.2984,1.019,0.6974,1.3474,0.6575,9.6419,70.055,14335.0,14.3696,6.8474,1179.76
2019-05-13,1.1238,109.78,1.3021,1.0117,0.6999,1.3418,0.6599,9.6106,70.1175,14335.0,14.167,6.8482,1175.45
2019-05-14,1.1235,109.66,1.3025,1.008,0.6975,1.3434,0.658,9.6429,70.51,14426.0,14.2851,6.9032,1189.72
2019-05-15,1.1229,109.68,1.2952,1.0079,0.6946,1.3459,0.6581,9.5967,70.3425,14445.0,14.2547,6.9087,1187.92
2019-05-16,1.1196,109.36,1.2908,1.0074,0.6917,1.348,0.6556,9.6201,70.2435,14453.0,14.2561,6.9153,1187.04
2019-05-17,1.1206,109.64,1.2822,1.009,0.6926,1.3407,0.6575,9.5889,70.245,14460.0,14.1374,6.9074,1191.47
2019-05-20,1.116,110.1,1.2737,1.0114,0.6924,1.3456,0.6538,9.6385,69.4263,14450.0,14.416,6.9473,1194.56
2019-05-21,1.1154,109.92,1.2741,1.0099,0.6915,1.3438,0.6535,9.6512,69.76,14463.0,14.3953,6.9459,1192.59
2019-05-22,1.1146,110.29,1.2695,1.0103,0.6877,1.3414,0.6504,9.67,69.6775,14488.0,14.4305,6.9372,1192.95
2019-05-23,1.1169,110.46,1.2668,1.0096,0.6889,1.3382,0.6504,9.6307,69.4975,14521.0,14.3678,6.9277,1191.48
2019-05-24,1.1136,110.04,1.2646,1.0085,0.6869,1.3468,0.6486,9.6471,69.7125,14440.0,14.4587,6.9407,1189.4
2019-05-27,1.1199,109.32,1.2725,1.0023,0.6921,1.3432,0.6543,9.551,69.4225,14360.0,14.4218,6.9157,1186.13
2019-05-28,1.1192,109.49,1.2686,1.0051,0.6923,1.3451,0.6546,9.5684,69.6537,14419.0,14.4642,6.9144,1184.97
2019-05-29,1.1189,109.39,1.2675,1.004,0.6922,1.3476,0.6549,9.5535,69.7012,14387.0,14.6169,6.9278,1188.62
2019-05-30,1.1157,109.4,1.2643,1.0063,0.6918,1.3502,0.6517,9.5877,69.7088,14387.0,14.787,6.926,1194.77
2019-05-31,1.1137,109.73,1.2631,1.0094,0.6927,1.3494,0.652,9.5499,69.7475,14380.0,14.6422,6.9269,1188.47
2019-06-03,1.1167,108.37,1.2627,1.0022,0.6927,1.3534,0.6538,9.4925,69.535,14380.0,14.57,6.937,1189.41
2019-06-04,1.1184,108.29,1.2648,0.9989,0.6956,1.3498,0.6563,9.4808,69.1375,14380.0,14.5441,6.926,1177.24
2019-06-05,1.1259,107.95,1.269,0.9929,0.699,1.3426,0.6601,9.4335,69.1375,14380.0,14.6095,6.9271,1177.02
2019-06-06,1.1261,108.31,1.2709,0.9918,0.6996,1.3378,0.6638,9.435,69.375,14380.0,14.7341,6.9213,1179.71
2019-06-07,1.1235,108.19,1.2689,0.9954,0.6975,1.3408,0.6623,9.4391,69.2388,14380.0,14.914,6.9299,1179.28
2019-06-10,1.1321,108.55,1.2711,0.9852,0.7007,1.3249,0.6657,9.4035,69.4413,14240.0,14.9575,6.95,1182.13
2019-06-11,1.1308,108.61,1.2675,0.9904,0.6964,1.3277,0.6613,9.4236,69.4675,14254.0,14.9046,6.9544,1184.47
2019-06-12,1.1314,108.74,1.2701,0.992,0.6953,1.3263,0.658,9.4383,69.445,14229.0,14.7879,6.9293,1179.04
2019-06-13,1.132,108.35,1.2738,0.9933,0.695,1.3295,0.6576,9.4427,69.3712,14241.0,14.7731,6.9302,1184.35
2019-06-14,1.1287,108.5,1.2671,0.993,0.6907,1.3302,0.6562,9.4782,69.5762,14279.0,14.8356,6.933,1183.22
2019-06-17,1.1213,108.48,1.2599,0.9987,0.6869,1.3405,0.6494,9.4924,69.8125,14336.0,14.8148,6.9296,1184.72
2019-06-18,1.122,108.69,1.2597,0.9989,0.6868,1.3412,0.6505,9.4917,69.82,14338.0,14.8143,6.9333,1186.66
2019-06-19,1.1203,108.29,1.2536,0.999,0.6845,1.3416,0.6512,9.5008,69.5663,14264.0,14.6423,6.9361,1176.13
2019-06-20,1.1207,108.4,1.2587,0.997,0.6872,1.3379,0.6525,9.5397,69.5013,14245.0,14.5406,6.908,1170.37
2019-06-21,1.1303,107.78,1.2724,0.9859,0.6921,1.3194,0.6587,9.4183,69.7763,14130.0,14.2353,6.8614,1158.2
2019-06-24,1.136,107.39,1.2723,0.977,0.6926,1.3216,0.6578,9.36,69.6113,14160.0,14.3126,6.8624,1156.83
2019-06-25,1.1391,107.29,1.2741,0.9752,0.6946,1.3186,0.6604,9.3066,69.3175,14144.0,14.3266,6.8783,1154.31
2019-06-26,1.1385,106.97,1.2755,0.9762,0.6972,1.3171,0.665,9.2493,69.405,14140.0,14.2797,6.878,1156.48
2019-06-27,1.1367,107.69,1.269,0.9771,0.6984,1.3154,0.6677,9.2634,69.2688,14183.0,14.3155,6.8758,1157.2
2019-06-28,1.1379,107.84,1.2716,0.9769,0.6992,1.3133,0.669,9.2734,69.0562,14139.0,14.1333,6.8778,1156.86
2019-07-01,1.137,108.11,1.2694,0.977,0.703,1.3093,0.6725,9.2835,68.9528,14083.0,14.0963,6.8436,1154.3
2019-07-02,1.1337,108.26,1.2637,0.9823,0.6995,1.3102,0.6699,9.2949,68.995,14124.0,14.1425,6.8447,1162.44
2019-07-03,1.1299,108.26,1.2626,0.9881,0.6992,1.3118,0.6665,9.3399,68.8662,14149.0,14.1484,6.8805,1166.58
2019-07-04,1.1297,107.63,1.257,0.9844,0.7024,1.3093,0.6692,9.3089,68.82,14115.0,14.0855,6.8884,1170.02
2019-07-05,1.1286,107.79,1.2575,0.9857,0.7018,1.3072,0.6683,9.3236,68.5837,14143.0,13.9736,6.8776,1169.2
2019-07-08,1.1223,108.43,1.2516,0.9915,0.6974,1.3073,0.664,9.4462,68.6288,14116.0,14.1771,6.8951,1174.52
2019-07-09,1.1215,108.53,1.2524,0.992,0.6981,1.3074,0.6638,9.4489,68.64,14109.0,14.1643,6.8887,1180.97
2019-07-10,1.1202,108.8,1.2466,0.9946,0.6933,1.3124,0.6613,9.491,68.645,14138.0,14.212,6.8928,1182.24
2019-07-11,1.1217,108.92,1.247,0.9917,0.692,1.3127,0.6598,9.476,68.3138,14105.0,14.1842,6.8905,1174.63
2019-07-12,1.1272,108.13,1.2561,0.986,0.698,1.305,0.6672,9.385,68.415,14074.0,13.8982,6.8709,1174.32
2019-07-15,1.1269,107.9,1.2552,0.9848,0.7009,1.304,0.6687,9.3659,68.515,13993.0,13.965,6.8778,1177.8
2019-07-16,1.1278,107.92,1.2546,0.9825,0.7031,1.303,0.6728,9.3617,68.5425,13910.0,13.8804,6.8747,1179.46
2019-07-17,1.1223,107.97,1.2419,0.9861,0.7026,1.3055,0.6718,9.3934,68.6938,13941.0,13.8706,6.8786,1178.9
2019-07-18,1.1219,108.25,1.2405,0.9898,0.7012,1.3061,0.6723,9.3753,68.7337,13979.0,13.9525,6.8798,1182.97
2019-07-19,1.1213,107.86,1.2478,0.9884,0.7031,1.3057,0.6743,9.371,68.765,13939.0,14.0123,6.8842,1174.14
2019-07-22,1.1218,107.79,1.253,0.9829,0.7045,1.3066,0.6765,9.3827,68.905,13948.0,13.9232,6.8817,1176.13
2019-07-23,1.1222,107.87,1.2469,0.9813,0.7052,1.3053,0.6783,9.3969,68.9787,13957.0,13.9139,6.8796,1177.22
2019-07-24,1.1181,108.1,1.246,0.9831,0.7031,1.3137,0.6735,9.4517,69.0875,13993.0,13.8825,6.8818,1179.86
2019-07-25,1.1154,108.03,1.252,0.9851,0.6987,1.3127,0.6708,9.4367,68.99,13990.0,13.8935,6.8764,1177.18
2019-07-26,1.114,108.06,1.2496,0.9856,0.6969,1.3132,0.6692,9.4408,69.125,14000.0,13.927,6.8754,1183.02
2019-07-29,1.1127,108.68,1.2387,0.9932,0.6918,1.3167,0.6639,9.4846,68.9263,13999.0,14.2794,6.8788,1184.79
2019-07-30,1.1124,108.63,1.2319,0.9918,0.6907,1.3171,0.6627,9.5076,68.7475,14023.0,14.2149,6.8947,1183.22
2019-07-31,1.1146,108.62,1.2169,0.9901,0.6884,1.3173,0.6614,9.5496,68.9025,14020.0,14.2319,6.8852,1181.64
